Syntax version=4
Thu Mar 15 12:28:39 2018
Starting process (2648443 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z
D:	time(ms)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)
D:	3633.96	3753	2800	15407	1288	5879	8046	-3475	-3799	4263
D:	3634.80	3753	2800	15407	1288	5879	8046	-3475	-3799	4263
D:	3635.64	3753	2800	15407	1288	6288	8069	-3475	-3799	4263
D:	3636.54	3753	2800	15407	1438	6288	8069	-3475	-3799	4263
D:	3637.40	3550	3662	16009	1438	6288	8069	-3475	-3799	4263
D:	3638.27	3550	3662	16009	1438	6288	8069	-3511	-3717	4263
D:	3639.14	3550	3662	16009	1438	6288	8069	-3511	-3717	4263
D:	3640.07	3550	3662	16009	1496	5777	8841	-3511	-3717	4263
D:	3640.95	2661	2804	16650	1496	5777	8841	-3511	-3717	4263
D:	3641.79	2661	2804	16650	1496	5777	8841	-3511	-3717	4263
D:	3642.66	2661	2804	16650	1496	5777	8841	-3511	-3717	4263
D:	3643.54	2661	2804	16650	1496	5777	8841	-3511	-3717	4263
D:	3644.39	2661	2804	16650	1142	4166	8974	-3511	-3717	4263
D:	3645.24	1449	2261	16992	1142	4166	8974	-3511	-3717	4263
D:	3646.20	1449	2261	16992	1142	4166	8974	-3511	-3717	4263
D:	3647.37	1449	2261	16992	1142	4166	8974	-3511	-3717	4263
D:	3648.42	1449	2261	16992	1755	2718	8515	-3511	-3717	4263
D:	3649.55	2705	2394	16288	1755	2718	8515	-3511	-3717	4263
D:	3650.72	2705	2394	16288	1755	2718	8515	-3511	-3717	4263
D:	3651.72	2705	2394	16288	1755	2479	8375	-3511	-3717	4263
D:	3652.69	3018	2765	15570	1632	2479	8375	-3511	-3717	4263
D:	3653.75	3018	2765	15570	1632	2479	8375	-3511	-3717	4263
D:	3654.76	3018	2765	15570	1632	2479	8375	-3511	-3717	4263
D:	3655.80	3018	2765	15570	1632	3255	8588	-3511	-3717	4263
D:	3656.68	2568	2363	15795	1566	3255	8588	-3511	-3717	4263
D:	3657.63	2568	2363	15795	1566	3255	8588	-3572	-3653	4436
D:	3658.50	2568	2363	15795	1566	3255	8588	-3572	-3653	4436
D:	3659.36	2568	2363	15795	1566	3255	8588	-3572	-3653	4436
D:	3660.22	2568	2363	15795	1553	4651	8345	-3572	-3653	4436
D:	3661.09	1803	2470	16095	1553	4651	8345	-3572	-3653	4436
D:	3661.95	1803	2470	16095	1553	4651	8345	-3572	-3653	4436
D:	3662.79	1803	2470	16095	1553	4651	8345	-3572	-3653	4436
D:	3663.92	1803	2470	16095	1553	4764	8181	-3572	-3653	4436
D:	3664.89	2271	2646	16531	1685	4764	8181	-3572	-3653	4436
D:	3665.89	2271	2646	16531	1685	4764	8181	-3572	-3653	4436
D:	3667.14	2271	2646	16531	1685	4764	8181	-3572	-3653	4436
D:	3668.19	2271	2646	16531	1318	4813	8206	-3572	-3653	4436
D:	3669.27	2589	2740	15960	1318	4813	8206	-3572	-3653	4436
D:	3670.22	2589	2740	15960	1318	4813	8206	-3572	-3653	4436
D:	3671.26	2589	2740	15960	1318	4813	8206	-3572	-3653	4436
D:	3672.19	2589	2740	15960	1306	4819	8441	-3572	-3653	4436
D:	3673.13	2421	2753	16258	1306	4819	8441	-3572	-3653	4436
D:	3674.04	2421	2753	16258	1306	4819	8441	-3572	-3653	4436
D:	3674.92	2421	2753	16258	1306	4819	8441	-3572	-3653	4436
D:	3675.77	2421	2753	16258	1306	4594	8574	-3572	-3653	4436
D:	3676.59	2693	3036	16211	959	4594	8574	-3572	-3653	4436
D:	3677.49	2693	3036	16211	959	4594	8574	-3600	-3559	4444
D:	3678.52	2693	3036	16211	959	4594	8574	-3600	-3559	4444
D:	3679.54	2693	3036	16211	959	4594	8574	-3600	-3559	4444
D:	3680.49	2693	3036	16211	852	4098	8924	-3600	-3559	4444
D:	3681.35	2462	3087	15189	852	4098	8924	-3600	-3559	4444
D:	3682.22	2462	3087	15189	852	4098	8924	-3600	-3559	4444
D:	3683.07	2462	3087	15189	852	4098	8924	-3600	-3559	4444
D:	3683.92	2462	3087	15189	1108	3518	9283	-3600	-3559	4444
D:	3684.77	2500	2883	15284	1125	3518	9283	-3600	-3559	4444
D:	3685.64	2500	2883	15284	1125	3518	9283	-3600	-3559	4444
D:	3686.60	2500	2883	15284	1125	3518	9283	-3600	-3559	4444
D:	3687.63	2500	2883	15284	1125	2993	9550	-3600	-3559	4444
D:	3688.66	3279	2652	14479	1330	2993	9550	-3600	-3559	4444
D:	3689.77	3279	2652	14479	1330	2993	9550	-3600	-3559	4444
D:	3690.83	3279	2652	14479	1330	2993	9550	-3600	-3559	4444
D:	3691.75	3279	2652	14479	1330	3936	8983	-3600	-3559	4444
D:	3692.62	3102	2701	14972	1669	3936	8983	-3600	-3559	4444
D:	3693.49	3102	2701	14972	1669	3936	8983	-3600	-3559	4444
D:	3694.35	3102	2701	14972	1669	3936	8983	-3600	-3559	4444
D:	3695.21	3102	2701	14972	1669	3936	8983	-3600	-3559	4444
D:	3696.04	3102	2701	14972	2046	5057	9028	-3600	-3559	4444
D:	3696.93	2533	2910	16001	2046	5057	9028	-3600	-3559	4444
D:	3697.80	2533	2910	16001	2046	5057	9028	-3660	-3495	4405
D:	3698.85	2533	2910	16001	2046	5057	9028	-3660	-3495	4405
D:	3699.87	2533	2910	16001	2046	5422	9385	-3660	-3495	4405
D:	3700.74	2466	3081	16321	2331	5422	9385	-3660	-3495	4405
D:	3701.62	2466	3081	16321	2331	5422	9385	-3660	-3495	4405
D:	3702.49	2466	3081	16321	2331	5422	9385	-3660	-3495	4405
D:	3703.33	2466	3081	16321	2331	5422	9385	-3660	-3495	4405
D:	3704.19	2466	3081	16321	2463	5001	9686	-3660	-3495	4405
D:	3705.04	2434	3067	16441	2463	5001	9686	-3660	-3495	4405
D:	3706.12	2434	3067	16441	2463	5001	9686	-3660	-3495	4405
D:	3707.27	2434	3067	16441	2463	5001	9686	-3660	-3495	4405
D:	3708.25	2434	3067	16441	2694	4772	9894	-3660	-3495	4405
D:	3709.27	2147	2965	16737	2694	4772	9894	-3660	-3495	4405
D:	3710.10	2147	2965	16737	2694	4772	9894	-3660	-3495	4405
D:	3710.94	2147	2965	16737	2694	4772	9894	-3660	-3495	4405
D:	3711.83	2147	2965	16737	2694	4619	9879	-3660	-3495	4405
D:	3712.69	2792	2781	16611	2751	4619	9879	-3660	-3495	4405
D:	3713.71	2792	2781	16611	2751	4619	9879	-3660	-3495	4405
D:	3714.77	2792	2781	16611	2751	4619	9879	-3660	-3495	4405
D:	3715.69	2792	2781	16611	2751	4533	9764	-3660	-3495	4405
D:	3716.64	3254	2658	16529	2229	4533	9764	-3660	-3495	4405
D:	3717.50	3254	2658	16529	2229	4533	9764	-3660	-3495	4405
D:	3718.36	3254	2658	16529	2229	4533	9764	-3688	-3423	4233
D:	3719.22	3254	2658	16529	2229	4533	9764	-3688	-3423	4233
D:	3720.08	3254	2658	16529	1648	4644	9514	-3688	-3423	4233
D:	3720.94	3102	2665	15080	1648	4644	9514	-3688	-3423	4233
D:	3721.76	3102	2665	15080	1648	4644	9514	-3688	-3423	4233
D:	3722.61	3102	2665	15080	1648	4644	9514	-3688	-3423	4233
D:	3723.48	3102	2665	15080	1648	4644	9514	-3688	-3423	4233
D:	3724.35	3102	2665	15080	1367	5364	9398	-3688	-3423	4233
D:	3725.37	2663	3081	15635	1367	5364	9398	-3688	-3423	4233
D:	3726.46	2663	3081	15635	1367	5364	9398	-3688	-3423	4233
D:	3727.32	2663	3081	15635	1367	5364	9398	-3688	-3423	4233
D:	3728.31	2663	3081	15635	1247	5402	9725	-3688	-3423	4233
D:	3729.25	1971	3356	15738	1247	5402	9725	-3688	-3423	4233
D:	3730.18	1971	3356	15738	1247	5402	9725	-3688	-3423	4233
D:	3731.04	1971	3356	15738	1247	5402	9725	-3688	-3423	4233
D:	3731.93	1971	3356	15738	1247	4944	10287	-3688	-3423	4233
D:	3732.79	2109	2522	15328	1128	4944	10287	-3688	-3423	4233
D:	3733.64	2109	2522	15328	1128	4944	10287	-3688	-3423	4233
D:	3734.54	2109	2522	15328	1128	4944	10287	-3688	-3423	4233
D:	3735.45	2109	2522	15328	1128	4944	10287	-3688	-3423	4233
D:	3736.31	2109	2522	15328	1670	5051	10434	-3688	-3423	4233
D:	3737.16	2468	2389	15880	1670	5051	10434	-3688	-3423	4233
D:	3738.05	2468	2389	15880	1670	5051	10434	-3719	-3355	4443
D:	3738.93	2468	2389	15880	1670	5051	10434	-3719	-3355	4443
D:	3739.77	2468	2389	15880	1670	6109	10158	-3719	-3355	4443
D:	3740.62	1737	2352	15605	1844	6109	10158	-3719	-3355	4443
D:	3741.62	1737	2352	15605	1844	6109	10158	-3719	-3355	4443
D:	3742.54	1737	2352	15605	1844	6109	10158	-3719	-3355	4443
D:	3743.40	1737	2352	15605	1844	6109	10158	-3719	-3355	4443
D:	3744.27	1737	2352	15605	1734	6976	10166	-3719	-3355	4443
D:	3745.09	-222	2632	15426	1734	6976	10166	-3719	-3355	4443
D:	3745.94	-222	2632	15426	1734	6976	10166	-3719	-3355	4443
D:	3747.01	-222	2632	15426	1734	6976	10166	-3719	-3355	4443
D:	3748.04	-222	2632	15426	1656	6784	10105	-3719	-3355	4443
D:	3749.15	134	2122	16368	1656	6784	10105	-3719	-3355	4443
D:	3750.24	134	2122	16368	1656	6784	10105	-3719	-3355	4443
D:	3751.32	134	2122	16368	1656	6784	10105	-3719	-3355	4443
D:	3752.30	134	2122	16368	1538	6436	9784	-3719	-3355	4443
D:	3753.17	-1019	2810	15389	1538	6436	9784	-3719	-3355	4443
D:	3754.04	-1019	2810	15389	1538	6436	9784	-3719	-3355	4443
D:	3754.95	-1019	2810	15389	1538	6436	9784	-3719	-3355	4443
D:	3755.79	-1019	2810	15389	1538	5870	9484	-3719	-3355	4443
D:	3756.64	-555	2287	14385	1383	5870	9484	-3719	-3355	4443
D:	3757.54	-555	2287	14385	1383	5870	9484	-3719	-3243	4401
D:	3758.40	-555	2287	14385	1383	5870	9484	-3728	-3243	4401
D:	3759.30	-555	2287	14385	1383	5870	9484	-3728	-3243	4401
D:	3760.16	-555	2287	14385	1527	5377	9038	-3728	-3243	4401
D:	3761.04	1202	2025	15282	1527	5377	9038	-3728	-3243	4401
D:	3761.94	1202	2025	15282	1527	5377	9038	-3728	-3243	4401
D:	3762.97	1202	2025	15282	1527	5377	9038	-3728	-3243	4401
D:	3764.23	1202	2025	15282	1490	5756	8807	-3728	-3243	4401
D:	3765.18	259	2576	15438	1490	5756	8807	-3728	-3243	4401
D:	3766.05	259	2576	15438	1490	5756	8807	-3728	-3243	4401
D:	3766.93	259	2576	15438	1490	5756	8807	-3728	-3243	4401
D:	3767.97	259	2576	15438	1490	5495	8560	-3728	-3243	4401
D:	3768.92	837	3264	15445	1520	5495	8560	-3728	-3243	4401
D:	3770.09	837	3264	15445	1520	5495	8560	-3728	-3243	4401
D:	3771.01	837	3264	15445	1520	5495	8560	-3728	-3243	4401
D:	3771.91	837	3264	15445	1520	4974	8366	-3728	-3243	4401
D:	3772.74	1331	2128	15996	1193	4974	8366	-3728	-3243	4401
D:	3773.59	1331	2128	15996	1193	4974	8366	-3728	-3243	4401
D:	3774.49	1331	2128	15996	1193	4974	8366	-3728	-3243	4401
D:	3775.35	1331	2128	15996	1193	4974	8366	-3728	-3243	4401
D:	3776.22	1331	2128	15996	931	3873	8439	-3728	-3243	4401
D:	3777.09	2222	2219	13789	931	3873	8439	-3728	-3243	4401
D:	3777.95	2222	2219	13789	931	3873	8439	-3738	-3164	4632
D:	3778.79	2222	2219	13789	931	3873	8439	-3738	-3164	4632
D:	3779.62	2222	2219	13789	931	3873	8439	-3738	-3164	4632
D:	3780.49	2222	2219	13789	1063	4856	8379	-3738	-3164	4632
D:	3781.36	1254	2988	14615	1063	4856	8379	-3738	-3164	4632
D:	3782.19	1254	2988	14615	1063	4856	8379	-3738	-3164	4632
D:	3783.06	1254	2988	14615	1063	4856	8379	-3738	-3164	4632
D:	3783.93	1254	2988	14615	1575	5459	8234	-3738	-3164	4632
D:	3784.77	868	3164	16152	1621	5459	8234	-3738	-3164	4632
D:	3785.62	868	3164	16152	1621	5459	8234	-3738	-3164	4632
D:	3786.49	868	3164	16152	1621	5459	8234	-3738	-3164	4632
D:	3787.41	868	3164	16152	1621	4640	8407	-3738	-3164	4632
D:	3788.58	1168	2864	16368	1807	4640	8407	-3738	-3164	4632
D:	3789.71	1168	2864	16368	1807	4640	8407	-3738	-3164	4632
D:	3790.69	1168	2864	16368	1807	4640	8407	-3738	-3164	4632
D:	3791.78	1168	2864	16368	1807	4526	8581	-3738	-3164	4632
D:	3792.65	976	3176	16725	1671	4526	8581	-3738	-3164	4632
D:	3793.54	976	3176	16725	1671	4526	8581	-3738	-3164	4632
D:	3794.40	976	3176	16725	1671	4526	8581	-3738	-3164	4632
D:	3795.27	976	3176	16725	1671	4526	8581	-3738	-3164	4632
D:	3796.12	976	3176	16725	1843	4395	8692	-3738	-3164	4632
D:	3797.02	504	3498	18384	1843	4395	8692	-3738	-3164	4632
D:	3797.91	504	3498	18384	1843	4395	8692	-3738	-3164	4888
D:	3798.81	504	3498	18384	1843	4395	8692	-3738	-3164	4888
D:	3799.66	504	3498	18384	1843	4215	8576	-3738	-3164	4888
D:	3800.51	504	3498	18384	1405	4215	8576	-3738	-3164	4888
D:	3801.34	693	2465	17137	1405	4215	8576	-3738	-3164	4888
D:	3802.19	693	2465	17137	1405	4215	8576	-3746	-3103	4921
D:	3803.06	693	2465	17137	1405	4215	8576	-3746	-3103	4921
D:	3803.93	693	2465	17137	1405	4178	8610	-3746	-3103	4921
D:	3804.79	2095	2093	16441	1292	4178	8610	-3746	-3103	4921
D:	3805.64	2095	2093	16441	1292	4178	8610	-3746	-3103	4921
D:	3806.60	2095	2093	16441	1292	4178	8610	-3746	-3103	4921
D:	3807.49	2095	2093	16441	1292	4667	8610	-3746	-3103	4921
D:	3808.50	2095	2093	16441	1223	4667	8503	-3746	-3103	4921
D:	3809.38	2842	1942	16478	1223	4667	8503	-3746	-3103	4921
D:	3810.25	2842	1942	16478	1223	4667	8503	-3746	-3103	4921
D:	3811.12	2842	1942	16478	1223	4667	8503	-3746	-3103	4921
D:	3812.07	2842	1942	16478	1256	6373	8538	-3746	-3103	4921
D:	3812.95	2254	2579	17292	1256	6373	8538	-3746	-3103	4921
D:	3813.91	2254	2579	17292	1256	6373	8538	-3746	-3103	4921
D:	3815.05	2254	2579	17292	1256	6373	8538	-3746	-3103	4921
D:	3816.07	2254	2579	17292	909	7192	8591	-3746	-3103	4921
D:	3816.95	2828	2563	18233	909	7192	8591	-3746	-3103	4921
D:	3817.79	2828	2563	18233	909	7192	8591	-3746	-3103	4921
D:	3818.61	2828	2563	18233	909	7192	8591	-3746	-3103	4921
D:	3819.49	2828	2563	18233	909	7192	8591	-3746	-3103	4921
D:	3820.35	2828	2563	18233	476	7301	8900	-3746	-3103	4921
D:	3821.21	1417	2852	17396	476	7301	8900	-3746	-3103	4921
D:	3822.04	1417	2852	17396	476	7301	8900	-3736	-3041	4799
D:	3822.92	1417	2852	17396	476	7301	8900	-3736	-3041	4799
D:	3823.78	1417	2852	17396	476	6995	9077	-3736	-3041	4799
D:	3824.66	1544	2179	17257	65	6995	9077	-3736	-3041	4799
D:	3825.59	1544	2179	17257	65	6995	9077	-3736	-3041	4799
D:	3826.50	1544	2179	17257	65	6995	9077	-3736	-3041	4799
D:	3827.61	1544	2179	17257	65	6957	8909	-3736	-3041	4799
D:	3828.50	1544	2179	17257	-397	6957	8909	-3736	-3041	4799
D:	3829.52	1054	1849	16352	-397	6957	8909	-3736	-3041	4799
D:	3830.49	1054	1849	16352	-397	6957	8909	-3736	-3041	4799
D:	3831.36	1054	1849	16352	-397	6957	8909	-3736	-3041	4799
D:	3832.22	1054	1849	16352	-361	7159	9025	-3736	-3041	4799
D:	3833.07	58	2234	15535	-361	7159	9025	-3736	-3041	4799
D:	3833.93	58	2234	15535	-361	7159	9025	-3736	-3041	4799
D:	3834.80	58	2234	15535	-361	7159	9025	-3736	-3041	4799
D:	3835.67	58	2234	15535	-361	8013	9027	-3736	-3041	4799
D:	3836.62	-1243	2471	15875	-271	8013	9027	-3736	-3041	4799
D:	3837.49	-1243	2471	15875	-271	8013	9027	-3736	-3041	4799
D:	3838.35	-1243	2471	15875	-271	8013	9027	-3736	-3041	4799
D:	3839.38	-1243	2471	15875	-271	8013	9027	-3736	-3041	4799
D:	3840.36	-1243	2471	15875	-99	8443	8723	-3736	-3041	4799
D:	3841.24	-1551	2679	15551	-99	8443	8723	-3736	-3041	4799
D:	3842.20	-1551	2679	15551	-99	8443	8723	-3712	-2942	4765
D:	3843.07	-1551	2679	15551	-99	8443	8723	-3712	-2942	4765
D:	3843.95	-1551	2679	15551	157	7845	8257	-3712	-2942	4765
D:	3844.79	-2413	1997	14826	15	7845	8257	-3712	-2942	4765
D:	3845.71	-2413	1997	14826	15	7845	8257	-3712	-2942	4765
D:	3846.65	-2413	1997	14826	15	7845	8257	-3712	-2942	4765
D:	3847.61	-2413	1997	14826	15	7559	7381	-3712	-2942	4765
D:	3848.55	-1672	1582	14756	-397	7559	7381	-3712	-2942	4765
D:	3849.72	-1672	1582	14756	-397	7559	7381	-3712	-2942	4765
D:	3850.70	-1672	1582	14756	-397	7559	7381	-3712	-2942	4765
D:	3851.64	-1672	1582	14756	-397	6928	6712	-3712	-2942	4765
D:	3852.50	-1672	1582	14756	-1318	6928	6712	-3712	-2942	4765
D:	3853.37	-1001	289	13237	-1318	6928	6712	-3712	-2942	4765
D:	3854.24	-1001	289	13237	-1318	6928	6712	-3712	-2942	4765
D:	3855.09	-1001	289	13237	-1318	6928	6712	-3712	-2942	4765
D:	3855.94	-1001	289	13237	-1318	6348	6502	-3712	-2942	4765
D:	3856.76	-1781	1260	12444	-1465	6348	6502	-3712	-2942	4765
D:	3857.61	-1781	1260	12444	-1465	6348	6502	-3712	-2942	4765
D:	3858.49	-1781	1260	12444	-1465	6348	6502	-3712	-2942	4765
D:	3859.35	-1781	1260	12444	-1465	6348	6502	-3712	-2942	4765
D:	3860.22	-1781	1260	12444	-1496	6318	5922	-3712	-2942	4765
D:	3861.06	-1229	1264	13757	-1496	6318	5922	-3712	-2942	4765
D:	3861.96	-1229	1264	13757	-1496	6318	5922	-3646	-2869	4834
D:	3862.79	-1229	1264	13757	-1496	6318	5922	-3646	-2869	4834
D:	3863.64	-1229	1264	13757	-1496	5535	5649	-3646	-2869	4834
D:	3864.50	-1229	1264	13757	-1314	5535	5649	-3646	-2869	4834
D:	3865.39	-541	1168	13815	-1314	5535	5649	-3646	-2869	4834
D:	3866.33	-541	1168	13815	-1314	5535	5649	-3646	-2869	4834
D:	3867.26	-541	1168	13815	-1314	5535	5649	-3646	-2869	4834
D:	3868.42	-541	1168	13815	-1410	4867	5483	-3646	-2869	4834
D:	3869.41	-666	1336	14276	-1410	4867	5483	-3646	-2869	4834
D:	3870.64	-666	1336	14276	-1410	4867	5483	-3646	-2869	4834
D:	3871.62	-666	1336	14276	-1410	4101	5375	-3646	-2869	4834
D:	3872.49	-666	1336	14276	-1168	4101	5375	-3646	-2869	4834
D:	3873.35	-128	1719	14736	-1168	4101	5375	-3646	-2869	4834
D:	3874.22	-128	1719	14736	-1168	4101	5375	-3646	-2869	4834
D:	3875.09	-128	1719	14736	-1168	4101	5375	-3646	-2869	4834
D:	3875.95	-128	1719	14736	-1168	3656	5253	-3646	-2869	4834
D:	3876.79	14	1733	14429	-1074	3656	5253	-3646	-2869	4834
D:	3877.62	14	1733	14429	-1074	3656	5253	-3646	-2869	4834
D:	3878.50	14	1733	14429	-1074	3656	5253	-3646	-2869	4834
D:	3879.39	14	1733	14429	-1074	3656	5253	-3646	-2869	4834
D:	3880.43	14	1733	14429	-1249	2951	5130	-3646	-2869	4834
D:	3881.35	-5931	8847	6785	-1249	2951	5130	-3646	-2869	4834
D:	3882.22	-5931	8847	6785	-1249	2951	5130	-3623	-2773	5005
D:	3883.09	-5931	8847	6785	-1249	2951	5130	-3623	-2773	5005
D:	3883.95	-5931	8847	6785	543	-1165	5972	-3623	-2773	5005
D:	3884.79	2128	203	18224	652	-1165	5972	-3623	-2773	5005
D:	3885.61	2128	203	18224	652	-1165	5972	-3623	-2773	5005
D:	3886.49	2128	203	18224	652	-1165	5972	-3623	-2773	5005
D:	3887.34	2128	203	18224	652	-1165	5972	-3623	-2773	5005
D:	3888.39	2128	203	18224	-1086	-10	3675	-3623	-2773	5005
D:	3889.36	3454	5244	13967	-1086	-10	3675	-3623	-2773	5005
D:	3890.38	3454	5244	13967	-1086	-10	3675	-3623	-2773	5005
D:	3891.27	3454	5244	13967	-1086	-10	3675	-3623	-2773	5005
D:	3892.14	3454	5244	13967	-1742	1213	6290	-3623	-2773	5005
D:	3893.06	46	869	14601	-1742	1213	6290	-3623	-2773	5005
D:	3893.92	46	869	14601	-1742	1213	6290	-3623	-2773	5005
D:	3894.91	46	869	14601	-1742	1213	6290	-3623	-2773	5005
D:	3896.00	46	869	14601	-718	2272	6411	-3623	-2773	5005
D:	3896.94	306	1991	16894	-748	2272	6411	-3623	-2773	5005
D:	3897.80	306	1991	16894	-748	2272	6411	-3623	-2773	5005
D:	3898.64	306	1991	16894	-748	2272	6411	-3623	-2773	5005
D:	3899.49	306	1991	16894	-748	2272	6411	-3623	-2773	5005
D:	3900.35	306	1991	16894	-324	1902	5440	-3623	-2773	5005
D:	3901.22	2858	2882	15170	-324	1902	5440	-3623	-2773	5005
D:	3902.09	2858	2882	15170	-324	1902	5440	-3633	-2719	4949
D:	3902.93	2858	2882	15170	-324	1902	5440	-3633	-2719	4949
D:	3903.76	2858	2882	15170	-324	1869	6727	-3633	-2719	4949
D:	3904.62	658	1275	14673	-1029	1869	6727	-3633	-2719	4949
D:	3905.58	658	1275	14673	-1029	1869	6727	-3633	-2719	4949
D:	3906.69	658	1275	14673	-1029	1869	6727	-3633	-2719	4949
D:	3907.64	658	1275	14673	-1029	1906	6472	-3633	-2719	4949
D:	3908.60	471	2139	17245	-725	1906	6472	-3633	-2719	4949
D:	3909.49	471	2139	17245	-725	1906	6472	-3633	-2719	4949
D:	3910.37	471	2139	17245	-725	1906	6472	-3633	-2719	4949
D:	3911.25	471	2139	17245	-725	1906	6472	-3633	-2719	4949
D:	3912.12	471	2139	17245	-476	2438	6069	-3633	-2719	4949
D:	3913.06	911	2517	15619	-476	2438	6069	-3633	-2719	4949
D:	3913.95	911	2517	15619	-476	2438	6069	-3633	-2719	4949
D:	3914.79	911	2517	15619	-476	2438	6069	-3633	-2719	4949
D:	3915.62	911	2517	15619	-476	2438	6069	-3633	-2719	4949
D:	3916.48	911	2517	15619	-357	2614	6656	-3633	-2719	4949
D:	3917.34	170	2080	16256	-357	2614	6656	-3633	-2719	4949
D:	3918.19	170	2080	16256	-357	2614	6656	-3633	-2719	4949
D:	3919.09	170	2080	16256	-357	2614	6656	-3633	-2719	4949
D:	3920.01	170	2080	16256	-101	2895	6450	-3633	-2719	4949
D:	3921.05	561	2525	16962	-189	2895	6450	-3633	-2719	4949
D:	3921.96	561	2525	16962	-189	2895	6450	-3642	-2631	5023
D:	3922.79	561	2525	16962	-189	2895	6450	-3642	-2631	5023
D:	3923.64	561	2525	16962	-189	2630	6446	-3642	-2631	5023
D:	3924.50	561	2525	16962	-315	2630	6446	-3642	-2631	5023
D:	3925.39	1050	2258	16269	-315	2630	6446	-3642	-2631	5023
D:	3926.29	1050	2258	16269	-315	2630	6446	-3642	-2631	5023
D:	3927.15	1050	2258	16269	-315	2630	6446	-3642	-2631	5023
D:	3928.10	1050	2258	16269	-497	2687	6583	-3642	-2631	5023
D:	3929.13	674	2246	16146	-497	2687	6583	-3642	-2631	5023
D:	3930.23	674	2246	16146	-497	2687	6583	-3642	-2631	5023
D:	3931.12	674	2246	16146	-497	2687	6583	-3642	-2631	5023
D:	3932.02	674	2246	16146	-76	2501	6770	-3642	-2631	5023
D:	3933.08	-187	3231	17203	-76	2501	6770	-3642	-2631	5023
D:	3934.12	-187	3231	17203	-76	2501	6770	-3642	-2631	5023
D:	3935.03	-187	3231	17203	-76	2501	6770	-3642	-2631	5023
D:	3935.94	-187	3231	17203	436	1834	7151	-3642	-2631	5023
D:	3936.81	1402	3130	16599	378	1834	7151	-3642	-2631	5023
D:	3937.67	1402	3130	16599	378	1834	7151	-3642	-2631	5023
D:	3938.63	1402	3130	16599	378	1834	7151	-3642	-2631	5023
D:	3939.50	1402	3130	16599	378	1834	7151	-3642	-2631	5023
D:	3940.36	1402	3130	16599	-64	2328	6991	-3642	-2631	5023
D:	3941.22	-28	2434	15240	-64	2328	6991	-3642	-2631	5023
D:	3942.07	-28	2434	15240	-64	2328	6991	-3641	-2561	5110
D:	3942.95	-28	2434	15240	-64	2328	6991	-3641	-2561	5110
D:	3943.79	-28	2434	15240	-64	3127	7633	-3641	-2561	5110
D:	3944.67	-1192	1949	15654	1	3127	7633	-3641	-2561	5110
D:	3945.65	-1192	1949	15654	1	3127	7633	-3641	-2561	5110
D:	3946.83	-1192	1949	15654	1	3127	7633	-3641	-2561	5110
D:	3948.02	-1192	1949	15654	413	3547	7178	-3641	-2561	5110
D:	3949.13	-1888	2802	15422	413	3547	7178	-3641	-2561	5110
D:	3950.14	-1888	2802	15422	413	3547	7178	-3641	-2561	5110
D:	3951.02	-1888	2802	15422	413	3547	7178	-3641	-2561	5110
D:	3951.88	-1888	2802	15422	413	3272	7173	-3641	-2561	5110
D:	3952.73	-3035	887	16708	896	3272	7173	-3641	-2561	5110
D:	3953.63	-3035	887	16708	896	3272	7173	-3641	-2561	5110
D:	3954.49	-3035	887	16708	896	3272	7173	-3641	-2561	5110
D:	3955.36	-3035	887	16708	896	3272	7173	-3641	-2561	5110
D:	3956.22	-3035	887	16708	497	2007	6900	-3641	-2561	5110
D:	3957.10	-2161	2239	16278	497	2007	6900	-3641	-2561	5110
D:	3957.93	-2161	2239	16278	497	2007	6900	-3641	-2561	5110
D:	3958.79	-2161	2239	16278	497	2007	6900	-3641	-2561	5110
D:	3959.67	-2161	2239	16278	497	1979	5933	-3641	-2561	5110
D:	3960.54	-2161	2239	16278	-620	1979	5933	-3641	-2561	5110
D:	3961.41	-1152	846	13965	-620	1979	5933	-3641	-2561	5110
D:	3962.30	-1152	846	13965	-620	1979	5933	-3641	-2561	5110
D:	3963.37	-1152	846	13965	-620	1979	5933	-3641	-2561	5110
D:	3964.43	-1152	846	13965	-712	2855	5912	-3641	-2561	5110
D:	3965.32	-1981	758	14816	-712	2855	5912	-3641	-2561	5110
D:	3966.27	-1981	758	14816	-712	2855	5912	-3642	-2501	5003
D:	3967.14	-1981	758	14816	-712	2855	5912	-3642	-2501	5003
D:	3968.14	-1981	758	14816	-483	3426	4925	-3642	-2501	5003
D:	3969.41	-1537	1598	15202	-483	3426	4925	-3642	-2501	5003
D:	3970.29	-1537	1598	15202	-483	3426	4925	-3642	-2501	5003
D:	3971.30	-1537	1598	15202	-483	3426	4925	-3642	-2501	5003
D:	3972.18	-1537	1598	15202	-597	2979	4984	-3642	-2501	5003
D:	3973.02	-451	1826	14248	-597	2979	4984	-3642	-2501	5003
D:	3973.91	-451	1826	14248	-597	2979	4984	-3642	-2501	5003
D:	3974.79	-451	1826	14248	-597	2979	4984	-3642	-2501	5003
