Syntax version=4
Thu Mar 15 12:30:14 2018
Starting process (2648443 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z
D:	time(ms)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)
D:	282.09	-1976	948	15980	-431	16	-91	-3439	-1795	5742
D:	282.99	-1899	969	15906	-565	16	-91	-3439	-1795	5742
D:	283.86	-1899	969	15906	-565	16	-91	-3439	-1795	5742
D:	284.72	-1899	969	15906	-565	16	-91	-3439	-1795	5742
D:	285.67	-1899	969	15906	-565	16	-91	-3439	-1795	5742
D:	286.76	-1899	969	15906	-595	54	-77	-3439	-1795	5742
D:	287.78	-2005	949	15695	-595	54	-77	-3439	-1795	5742
D:	288.64	-2005	949	15695	-595	54	-77	-3439	-1795	5742
D:	289.59	-2005	949	15695	-595	54	-77	-3439	-1795	5742
D:	290.53	-2005	949	15695	-449	-48	-17	-3439	-1795	5742
D:	291.39	-2095	851	16179	-449	-48	-17	-3439	-1795	5742
D:	292.34	-2095	851	16179	-449	-48	-17	-3455	-1819	5631
D:	293.23	-2095	851	16179	-449	-48	-17	-3455	-1819	5631
D:	294.12	-2095	851	16179	-449	-12	-78	-3455	-1819	5631
D:	294.97	-2095	851	15539	-466	-12	-78	-3455	-1819	5631
D:	295.84	-1854	802	15539	-466	-12	-78	-3455	-1819	5631
D:	296.72	-1854	802	15539	-466	-12	-78	-3455	-1819	5631
D:	297.79	-1854	802	15539	-466	-12	-78	-3455	-1819	5631
D:	298.96	-2283	872	16148	-309	-57	-149	-3455	-1819	5631
D:	299.89	-2283	872	16148	-309	-57	-149	-3455	-1819	5631
D:	300.74	-2283	872	16148	-309	-57	-149	-3455	-1819	5631
D:	301.68	-2283	872	16148	-309	-57	-149	-3455	-1819	5631
D:	302.54	-2283	872	16148	-281	-106	-149	-3455	-1819	5631
D:	303.41	-1984	713	16004	-281	-106	-149	-3455	-1819	5631
D:	304.29	-1984	713	16004	-281	-106	-149	-3455	-1819	5631
D:	305.16	-1984	713	16004	-281	-106	-149	-3455	-1819	5631
D:	306.13	-1984	713	16004	-281	-199	-225	-3455	-1819	5631
D:	306.99	-1985	685	15911	-282	-199	-225	-3455	-1819	5631
D:	307.86	-1985	685	15911	-282	-199	-225	-3455	-1819	5631
D:	308.71	-1985	685	15911	-282	-199	-225	-3455	-1819	5631
D:	309.55	-1985	685	15911	-282	-199	-225	-3455	-1819	5631
D:	310.39	-1985	685	15911	-26	-244	-277	-3455	-1819	5631
D:	311.26	-2063	779	16384	-132	-244	-277	-3455	-1819	5631
D:	312.13	-2063	779	16384	-132	-244	-277	-3447	-1813	5638
D:	313.23	-2063	779	16384	-132	-244	-277	-3447	-1813	5638
D:	314.11	-2063	779	16384	-132	-269	-235	-3447	-1813	5638
D:	314.99	-2080	737	15982	-19	-269	-235	-3447	-1813	5638
D:	315.86	-2080	737	15982	-19	-269	-235	-3447	-1813	5638
D:	316.94	-2080	737	15982	-19	-269	-235	-3447	-1813	5638
D:	317.92	-2080	737	15982	-19	-269	-235	-3447	-1813	5638
D:	318.94	-2080	737	15982	209	-377	-125	-3447	-1813	5638
D:	319.79	-2014	1021	16152	209	-377	-125	-3447	-1813	5638
D:	320.66	-2014	1021	16152	209	-377	-125	-3447	-1813	5638
D:	321.54	-2014	1021	16152	209	-377	-125	-3447	-1813	5638
D:	322.41	-2014	1021	16152	431	-283	-99	-3447	-1813	5638
D:	323.24	-1863	992	15460	431	-283	-99	-3447	-1813	5638
D:	324.09	-1863	992	15460	431	-283	-99	-3447	-1813	5638
D:	324.99	-1863	992	15460	431	-283	-99	-3447	-1813	5638
D:	325.86	-1863	992	15460	431	-283	-99	-3447	-1813	5638
D:	326.74	-1863	992	15460	615	-190	-154	-3447	-1813	5638
D:	327.68	-1830	1016	15346	615	-190	-154	-3447	-1813	5638
D:	328.55	-1830	1016	15346	615	-190	-154	-3447	-1813	5638
D:	329.45	-1830	1016	15346	615	-190	-154	-3447	-1813	5638
D:	330.30	-1830	1016	15346	615	-180	-167	-3447	-1813	5638
D:	331.47	-1895	1000	15668	624	-180	-167	-3447	-1813	5638
