Syntax version=4
Wed May 02 08:32:41 2018
Starting process (2533211 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z	imu_status	imu_temp
D:	time(ms)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x20000120,1)	(0x2000023c,3)
D:	59814.92	-1209	1272	-16845	668	221	-5744	-1113	549	-3336	2	53
D:	59816.59	-1209	1272	-16845	-45	360	-3993	-1113	549	-3336	3	53
D:	59818.30	-2559	-2309	-15939	-45	360	-3993	-1113	549	-3336	2	53
D:	59819.94	-2559	-2309	-15939	364	240	-3812	-1113	549	-3336	1	53
D:	59821.60	-1362	-247	-16337	364	240	-3812	-1113	549	-3336	0	53
D:	59823.26	-1362	-247	-16337	364	287	-4191	-1113	549	-3336	1	53
D:	59824.84	-1362	-247	-16337	729	287	-4191	-1113	549	-3336	3	53
D:	59826.49	-675	3133	-16615	729	287	-4191	-1113	549	-3336	2	53
D:	59828.11	-675	3133	-16615	302	375	-2867	-1130	539	-3524	1	53
D:	59829.79	-1276	639	-16296	302	375	-2867	-1130	539	-3524	0	53
D:	59831.40	-1276	639	-16296	302	439	-1844	-1130	539	-3524	1	53
D:	59832.95	-1276	639	-16296	-82	439	-1844	-1130	539	-3524	3	53
D:	59834.52	-1715	-77	-16368	-82	439	-1844	-1130	539	-3524	2	53
D:	59836.09	-1715	-77	-16368	-51	403	-1316	-1130	539	-3524	3	53
D:	59837.93	-1748	82	-16271	-51	403	-1316	-1130	539	-3524	0	53
D:	59839.52	-1748	82	-16271	373	519	-1428	-1130	539	-3524	1	53
D:	59841.18	-1650	1205	-16473	373	519	-1428	-1130	539	-3524	0	53
D:	59842.89	-1650	1205	-16473	373	519	-1428	-1130	539	-3524	2	53
D:	59844.49	-1650	1205	-16473	641	399	-1432	-1130	539	-3524	3	53
D:	59846.10	36	595	-16675	641	399	-1432	-1130	539	-3524	0	52
D:	59847.69	36	595	-16675	578	280	-853	-1130	539	-3524	1	52
D:	59849.26	-773	444	-16282	578	280	-853	-1135	553	-3334	0	52
D:	59850.85	-773	444	-16282	578	280	-853	-1135	553	-3334	2	52
D:	59852.49	-773	444	-16282	-102	290	-408	-1135	553	-3334	3	52
D:	59854.11	-1272	57	-16301	-102	290	-408	-1135	553	-3334	0	52
D:	59855.68	-1272	57	-16301	-246	192	-187	-1135	553	-3334	1	52
D:	59857.26	-1457	38	-16261	-246	192	-187	-1135	553	-3334	0	52
D:	59858.82	-1457	38	-16261	-246	192	-187	-1135	553	-3334	2	52
D:	59860.39	-1457	38	-16261	-130	-232	-128	-1135	553	-3334	3	52
D:	59862.22	-1555	-215	-16582	-130	-232	-128	-1135	553	-3334	2	52
D:	59863.82	-1555	-215	-16582	64	26	-63	-1135	553	-3334	1	52
D:	59865.40	-1544	-153	-16436	64	26	-63	-1135	553	-3334	0	52
D:	59866.99	-1544	-153	-16436	64	26	-63	-1135	553	-3334	2	52
D:	59868.59	-1544	-153	-16436	71	7	-42	-1141	525	-3497	3	52
D:	59870.33	-1417	-123	-16827	71	7	-42	-1141	525	-3497	2	52
D:	59871.95	-1417	-123	-16827	375	4	5	-1141	525	-3497	1	52
D:	59873.58	-1491	-231	-16454	375	4	5	-1141	525	-3497	0	52
D:	59875.14	-1491	-231	-16454	375	133	-71	-1141	525	-3497	2	52
D:	59876.74	-1491	-231	-16454	515	133	-71	-1141	525	-3497	3	52
D:	59878.39	-1630	-267	-16220	515	133	-71	-1141	525	-3497	2	52
D:	59879.94	-1630	-267	-16220	652	199	-153	-1141	525	-3497	1	52
D:	59881.52	-1411	-210	-16667	652	199	-153	-1141	525	-3497	0	52
D:	59883.24	-1411	-210	-16667	652	58	-72	-1141	525	-3497	1	52
D:	59884.87	-1411	-210	-16667	917	58	-72	-1141	525	-3497	3	52
D:	59886.49	-1516	-239	-16332	917	58	-72	-1141	525	-3497	2	52
D:	59888.11	-1516	-239	-16332	884	55	-83	-1136	546	-3336	1	52
D:	59889.69	-1510	-339	-16618	884	55	-83	-1136	546	-3336	0	52
D:	59891.24	-1510	-339	-16618	884	-61	-97	-1136	546	-3336	2	52
D:	59892.80	-1510	-339	-16618	965	-61	-97	-1136	546	-3336	3	52
D:	59894.42	-1589	-311	-16702	965	-61	-97	-1136	546	-3336	2	52
D:	59896.20	-1589	-311	-16702	899	-26	-137	-1136	546	-3336	1	52
D:	59897.78	-1662	-252	-16384	899	-26	-137	-1136	546	-3336	0	52
D:	59899.39	-1662	-252	-16384	899	23	-113	-1136	546	-3336	1	52
D:	59901.04	-1482	-321	-16484	804	23	-113	-1136	546	-3336	0	52
D:	59902.84	-1482	-321	-16484	804	23	-113	-1136	546	-3336	2	52
D:	59904.57	-1482	-321	-16484	878	-8	-48	-1136	546	-3336	3	52
D:	59906.32	-1615	-409	-16351	878	-8	-48	-1136	546	-3336	2	52
D:	59908.05	-1615	-409	-16351	1002	22	-197	-1145	551	-3522	1	52
D:	59909.73	-1521	-326	-16388	1002	22	-197	-1145	551	-3522	0	52
D:	59911.30	-1521	-326	-16388	1002	37	-127	-1145	551	-3522	1	52
D:	59912.86	-1521	-326	-16388	1248	37	-127	-1145	551	-3522	3	52
D:	59914.39	-1649	-247	-16185	1248	37	-127	-1145	551	-3522	2	52
D:	59915.94	-1649	-247	-16185	1449	115	-98	-1145	551	-3522	1	52
D:	59917.58	-1427	-390	-16336	1449	115	-98	-1145	551	-3522	0	52
D:	59919.22	-1427	-390	-16336	1449	109	-54	-1145	551	-3522	2	52
D:	59920.78	-1427	-390	-16336	1519	109	-54	-1145	551	-3522	3	52
D:	59922.31	-1640	-244	-16709	1519	109	-54	-1145	551	-3522	2	52
D:	59923.88	-1640	-244	-16709	1606	54	-103	-1145	551	-3522	1	52
D:	59925.49	-1627	-308	-16152	1606	54	-103	-1145	551	-3522	0	52
D:	59927.10	-1627	-308	-16152	1606	54	-103	-1145	551	-3522	2	52
D:	59928.72	-1627	-308	-16152	1570	109	-159	-1135	581	-3395	3	52
D:	59930.30	-1389	-333	-16499	1570	109	-159	-1135	581	-3395	2	53
D:	59931.84	-1389	-333	-16499	1605	203	-37	-1135	581	-3395	1	53
D:	59933.39	-1533	-442	-16267	1605	203	-37	-1135	581	-3395	0	53
D:	59935.26	-1533	-442	-16267	1605	390	-251	-1135	581	-3395	1	53
D:	59936.86	-1533	-442	-16267	1497	390	-251	-1135	581	-3395	3	53
D:	59938.49	-1513	-523	-16299	1497	390	-251	-1135	581	-3395	2	53
D:	59940.11	-1513	-523	-16299	1262	353	-189	-1135	581	-3395	1	53
D:	59941.69	-1616	-593	-16442	1262	353	-189	-1135	581	-3395	0	53
D:	59943.26	-1616	-593	-16442	1262	431	-180	-1135	581	-3395	1	53
D:	59944.86	-1616	-593	-16442	1042	431	-180	-1135	581	-3395	3	53
D:	59946.43	-1711	-645	-16348	1042	431	-180	-1135	581	-3395	2	53
D:	59948.19	-1711	-645	-16348	920	422	-169	-1135	581	-3395	3	53
D:	59949.83	-1599	-639	-16390	920	422	-169	-1135	581	-3395	0	53
D:	59951.39	-1599	-639	-16390	920	476	-114	-1135	581	-3395	1	53
D:	59952.94	-1599	-639	-16390	690	476	-114	-1131	598	-3384	3	53
D:	59954.57	-1608	-535	-16317	690	476	-114	-1131	598	-3384	2	53
D:	59956.25	-1608	-535	-16317	646	398	-132	-1131	598	-3384	3	53
D:	59957.81	-1353	-533	-16543	646	398	-132	-1131	598	-3384	0	53
D:	59959.40	-1353	-533	-16543	646	405	-157	-1131	598	-3384	1	53
D:	59960.96	-1353	-490	-16253	616	405	-157	-1131	598	-3384	3	53
D:	59962.57	-1580	-490	-16253	616	405	-157	-1131	598	-3384	2	53
D:	59964.10	-1580	-490	-16253	525	371	-50	-1131	598	-3384	1	53
D:	59965.71	-1483	-528	-16429	525	371	-50	-1131	598	-3384	0	53
D:	59967.29	-1483	-528	-16429	525	385	-135	-1131	598	-3384	1	53
D:	59968.87	-1483	-528	-16429	378	385	-135	-1131	598	-3384	3	53
D:	59970.50	-1546	-520	-16199	378	385	-135	-1131	598	-3384	2	52
D:	59972.11	-1546	-520	-16199	98	313	-119	-1136	587	-3441	1	52
D:	59973.69	-1461	-276	-16267	98	313	-119	-1136	587	-3441	0	52
D:	59975.27	-1461	-276	-16267	98	268	-144	-1136	587	-3441	1	52
D:	59977.03	-1330	-499	-16372	-214	268	-144	-1136	587	-3441	3	52
D:	59978.69	-1330	-499	-16372	-214	268	-144	-1136	587	-3441	2	52
D:	59980.24	-1330	-499	-16372	-473	177	-44	-1136	587	-3441	3	52
D:	59981.79	-1259	-350	-16269	-473	177	-44	-1136	587	-3441	0	52
D:	59983.39	-1259	-350	-16269	-473	-18	20	-1136	587	-3441	1	52
D:	59984.99	-1283	-257	-16056	-535	-18	20	-1136	587	-3441	3	52
D:	59986.79	-1283	-257	-16056	-535	-18	20	-1136	587	-3441	2	52
D:	59988.39	-1283	-257	-16056	-604	-265	214	-1136	587	-3441	3	52
D:	59989.96	-1797	981	-16345	-604	-265	214	-1136	587	-3441	0	52
D:	59991.74	-1797	981	-16345	-932	-414	1458	-1136	587	-3441	1	52
D:	59993.28	-1766	137	-16296	-932	-414	1458	-1143	583	-3579	0	52
D:	59994.84	-1766	137	-16296	-932	-414	1458	-1143	583	-3579	2	52
D:	59996.49	-1766	137	-16296	-1469	-557	2581	-1143	583	-3579	3	52
D:	59998.09	-1311	-329	-16414	-1469	-557	2581	-1143	583	-3579	0	52
D:	59999.69	-1311	-329	-16414	-1607	-299	2715	-1143	583	-3579	1	52
D:	60001.29	-1786	367	-16444	-1607	-299	2715	-1143	583	-3579	0	52
D:	60002.86	-1786	367	-16444	-1607	-299	2715	-1143	583	-3579	2	52
D:	60004.49	-1786	367	-16444	-1770	-439	3070	-1143	583	-3579	3	52
D:	60006.22	-1467	1123	-16576	-1770	-439	3070	-1143	583	-3579	2	52
D:	60007.84	-1467	1123	-16576	-2123	-277	4077	-1143	583	-3579	1	52
D:	60009.49	-1576	-1989	-16271	-2123	-277	4077	-1143	583	-3579	0	52
D:	60011.10	-1576	-1989	-16271	-2123	-355	5057	-1143	583	-3579	2	52
D:	60012.70	-1576	-1989	-16271	-1969	-355	5057	-1123	590	-3313	3	52
D:	60014.27	-1317	-3514	-16086	-1969	-355	5057	-1123	590	-3313	2	52
D:	60015.85	-1317	-3514	-16086	-1101	-103	3085	-1123	590	-3313	1	52
D:	60017.50	-223	160	-15604	-1101	-103	3085	-1123	590	-3313	0	52
D:	60019.10	-223	160	-15604	-1101	-386	961	-1123	590	-3313	2	52
D:	60020.68	-223	160	-15604	1421	-386	961	-1123	590	-3313	3	52
D:	60022.24	-402	3387	-17314	1421	-386	961	-1123	590	-3313	2	52
D:	60023.81	-402	3387	-17314	317	-60	335	-1123	590	-3313	1	52
D:	60025.40	-1147	469	-16232	317	-60	335	-1123	590	-3313	0	52
D:	60026.99	-1147	469	-16232	317	-60	335	-1123	590	-3313	2	52
D:	60028.64	-1147	469	-16232	-1508	-291	-17	-1123	590	-3313	3	52
D:	60030.26	-2386	-59	-16409	-1508	-291	-17	-1123	590	-3313	2	52
D:	60031.81	-2386	-59	-16409	-2015	-182	-751	-1123	590	-3313	1	52
D:	60033.52	-1931	-347	-16307	-2015	-182	-751	-1132	571	-3399	0	52
D:	60035.12	-1931	-347	-16307	-2015	-150	-586	-1132	571	-3399	2	53
D:	60036.69	-1931	-347	-16307	-1425	-150	-586	-1132	571	-3399	3	53
D:	60038.23	-1824	-823	-16048	-1425	-150	-586	-1132	571	-3399	0	53
D:	60039.80	-1824	-823	-16048	-576	50	-698	-1132	571	-3399	1	53
D:	60041.40	-1715	482	-16402	-576	50	-698	-1132	571	-3399	0	53
D:	60043.29	-1715	482	-16402	-576	451	-1033	-1132	571	-3399	1	53
D:	60044.81	-1715	482	-16402	108	451	-1033	-1132	571	-3399	3	53
D:	60046.39	-2042	1408	-16398	108	451	-1033	-1132	571	-3399	2	53
D:	60047.96	-2042	1408	-16398	-476	356	-918	-1132	571	-3399	1	53
D:	60049.54	-2054	331	-16466	-476	356	-918	-1132	571	-3399	0	53
D:	60051.14	-2054	331	-16466	-476	269	-1977	-1132	571	-3399	2	53
D:	60052.80	-2054	331	-16466	-595	269	-1977	-1136	593	-3410	3	53
D:	60054.57	-2233	-4037	-15875	-595	269	-1977	-1136	593	-3410	2	53
D:	60056.22	-2233	-4037	-15875	-162	337	-1148	-1136	593	-3410	3	53
D:	60057.81	-1458	-243	-16803	-162	337	-1148	-1136	593	-3410	0	53
D:	60059.39	-1458	-243	-16803	-162	332	-335	-1136	593	-3410	1	53
D:	60060.94	-1458	122	-16165	98	332	-335	-1136	593	-3410	3	53
D:	60062.57	-1749	122	-16165	98	332	-335	-1136	593	-3410	2	53
D:	60064.16	-1749	122	-16165	-268	160	-413	-1136	593	-3410	1	53
D:	60065.79	-2016	16	-16247	-268	160	-413	-1136	593	-3410	0	53
D:	60067.42	-2016	16	-16247	-524	-60	-501	-1136	593	-3410	1	53
D:	60069.04	-1954	-573	-16216	-526	-60	-501	-1136	593	-3410	3	53
D:	60070.69	-1954	-573	-16216	-526	-60	-501	-1136	593	-3410	2	53
D:	60072.27	-1954	-573	-16216	-271	-49	-181	-1139	570	-3394	3	53
D:	60073.88	-1336	-1109	-16240	-271	-49	-181	-1139	570	-3394	0	53
D:	60075.49	-1336	-1109	-16240	-271	43	907	-1139	570	-3394	1	53
D:	60077.08	-1381	-907	-16459	-449	43	907	-1139	570	-3394	3	53
D:	60078.68	-1381	-907	-16459	-449	43	907	-1139	570	-3394	2	53
D:	60080.25	-1381	-907	-16459	-451	-19	1145	-1139	570	-3394	3	53
D:	60081.80	-1519	-1329	-16159	-451	-19	1145	-1139	570	-3394	0	53
D:	60083.39	-1519	-1329	-16159	-451	-91	1144	-1139	570	-3394	1	53
D:	60085.17	-1097	-1737	-16095	-590	-91	1144	-1139	570	-3394	3	53
D:	60086.78	-1097	-1737	-16095	-590	-91	1144	-1139	570	-3394	2	53
D:	60088.39	-1097	-1737	-16095	-350	-18	821	-1139	570	-3394	3	53
D:	60089.98	-1447	-1243	-16392	-350	-18	821	-1139	570	-3394	0	53
D:	60091.58	-1447	-1243	-16392	-283	-21	97	-1139	570	-3394	1	53
D:	60093.46	-1331	-465	-16349	-283	-21	97	-1139	585	-3305	0	53
D:	60095.04	-1331	-465	-16349	-283	-91	-86	-1139	585	-3305	2	53
D:	60096.67	-1331	-465	-16349	-507	-91	-86	-1132	585	-3305	3	53
D:	60098.22	-1469	-271	-16274	-507	-91	-86	-1132	585	-3305	2	53
D:	60099.81	-1469	-271	-16274	-694	-193	-259	-1132	585	-3305	1	53
D:	60101.41	-1454	-235	-16386	-694	-193	-259	-1132	585	-3305	0	53
D:	60103.21	-1454	-235	-16386	-694	-264	-219	-1132	585	-3305	1	53
D:	60104.81	-1454	-235	-16386	-698	-264	-219	-1132	585	-3305	3	53
D:	60106.39	-1480	-387	-16563	-698	-264	-219	-1132	585	-3305	2	53
D:	60108.17	-1480	-387	-16563	-941	-292	-291	-1132	585	-3305	1	53
D:	60109.78	-1463	-318	-16363	-941	-292	-291	-1132	585	-3305	0	53
D:	60111.39	-1463	-318	-16363	-941	-249	-419	-1132	585	-3305	1	53
D:	60112.96	-1463	-297	-16555	-1026	-249	-419	-1132	585	-3305	3	53
D:	60114.58	-1369	-297	-16555	-1026	-249	-419	-1132	585	-3305	2	53
D:	60116.21	-1369	-297	-16555	-1277	-277	-703	-1127	584	-3308	1	53
D:	60117.78	-1656	-207	-16403	-1277	-277	-703	-1127	584	-3308	0	53
D:	60119.39	-1656	-207	-16403	-1277	-165	-1228	-1127	584	-3308	1	53
D:	60120.96	-1656	-488	-16386	-1175	-165	-1228	-1127	584	-3308	3	53
D:	60122.61	-1355	-488	-16386	-1175	-165	-1228	-1127	584	-3308	2	53
D:	60124.21	-1355	-488	-16386	-1082	-151	-1456	-1127	584	-3308	1	53
D:	60125.76	-1272	-340	-16416	-1082	-151	-1456	-1127	584	-3308	0	53
D:	60127.39	-1272	-340	-16416	-1082	-209	-1827	-1127	584	-3308	1	53
D:	60128.92	-1272	-340	-16416	-1034	-209	-1827	-1127	584	-3308	3	53
D:	60130.67	-1227	-491	-16023	-1034	-209	-1827	-1127	584	-3308	2	53
D:	60132.24	-1227	-491	-16023	-893	-136	-2252	-1127	584	-3308	3	53
D:	60133.80	-1489	-362	-16496	-893	-136	-2252	-1127	584	-3308	0	53
D:	60135.60	-1489	-362	-16496	-693	-68	-2104	-1127	584	-3308	1	53
D:	60137.20	-1479	-473	-16446	-693	-68	-2104	-1131	574	-3309	3	53
D:	60138.79	-1479	-473	-16446	-693	-68	-2104	-1131	574	-3309	2	53
D:	60140.40	-1479	-473	-16446	-107	43	-2029	-1131	574	-3309	3	53
D:	60141.99	-1826	-270	-16165	-107	43	-2029	-1131	574	-3309	0	53
D:	60143.58	-1826	-270	-16165	33	168	-1698	-1131	574	-3309	1	53
D:	60145.11	-1765	-331	-16729	33	168	-1698	-1131	574	-3309	3	53
D:	60146.68	-1765	-331	-16729	33	168	-1698	-1131	574	-3309	2	53
D:	60148.24	-1765	-331	-16729	-3	272	-1564	-1131	574	-3309	3	53
D:	60149.81	-1911	-195	-16272	-3	272	-1564	-1131	574	-3309	0	53
D:	60151.54	-1911	-195	-16272	-117	431	-1609	-1131	574	-3309	1	53
D:	60153.23	-1401	-261	-16616	-117	431	-1609	-1131	574	-3309	0	53
D:	60154.79	-1401	-261	-16616	-117	431	-1609	-1131	574	-3309	2	53
D:	60156.39	-1401	-261	-16616	188	358	-1860	-1137	538	-3409	3	53
D:	60157.94	-1842	-247	-16333	188	358	-1860	-1137	538	-3409	0	53
D:	60159.54	-1842	-247	-16333	523	517	-2075	-1137	538	-3409	1	53
D:	60161.10	-1294	-114	-15953	523	517	-2075	-1137	538	-3409	3	53
D:	60162.67	-1294	-114	-15953	523	517	-2075	-1137	538	-3409	2	53
D:	60164.26	-1294	-114	-15953	835	415	-2294	-1137	538	-3409	3	53
D:	60166.05	-1589	222	-16430	835	415	-2294	-1137	538	-3409	0	53
D:	60167.76	-1589	222	-16430	1239	313	-2297	-1137	538	-3409	1	53
D:	60169.49	-1820	126	-16466	1239	313	-2297	-1137	538	-3409	0	53
D:	60171.09	-1820	126	-16466	1239	320	-2363	-1137	538	-3409	1	53
D:	60172.89	-1820	126	-16466	1342	320	-2363	-1137	538	-3409	3	53
D:	60174.48	-1455	358	-16622	1342	320	-2363	-1137	538	-3409	2	53
D:	60176.06	-1455	358	-16622	1174	289	-2610	-1146	578	-3396	1	53
D:	60177.75	-1829	416	-16494	1174	289	-2610	-1146	578	-3396	0	53
D:	60179.47	-1829	416	-16494	918	164	-3226	-1146	578	-3396	1	53
D:	60181.17	-1521	170	-16086	816	164	-3226	-1146	578	-3396	3	53
D:	60182.79	-1521	170	-16086	816	164	-3226	-1146	578	-3396	2	53
D:	60184.43	-1521	170	-16086	914	83	-3342	-1146	578	-3396	3	53
D:	60186.21	-1443	-316	-16651	914	83	-3342	-1146	578	-3396	2	53
D:	60187.81	-1443	-316	-16651	941	60	-3423	-1146	578	-3396	1	53
D:	60189.39	-1170	-125	-16205	941	60	-3423	-1146	578	-3396	0	53
D:	60190.96	-1170	-125	-16205	941	60	-3423	-1146	578	-3396	2	53
D:	60192.64	-1170	-125	-16205	794	-31	-3211	-1146	578	-3396	3	53
D:	60194.31	-535	862	-16537	794	-31	-3211	-1146	578	-3396	2	53
D:	60195.91	-535	862	-16537	692	-114	-3393	-1146	578	-3396	1	53
D:	60197.51	-1490	-588	-16066	692	-114	-3393	-1142	556	-3375	0	53
D:	60199.10	-1490	-588	-16066	692	-108	-3093	-1142	556	-3375	2	53
D:	60200.67	-1490	-588	-16066	492	-108	-3093	-1142	556	-3375	3	53
D:	60202.29	-938	54	-16291	492	-108	-3093	-1142	556	-3375	2	53
D:	60203.86	-938	54	-16291	71	-123	-2439	-1142	556	-3375	1	53
D:	60205.49	-1272	-226	-16719	71	-123	-2439	-1142	556	-3375	0	53
D:	60207.11	-1272	-226	-16719	71	23	-1654	-1142	556	-3375	2	53
D:	60208.68	-1272	-226	-16719	-100	23	-1654	-1142	556	-3375	3	53
D:	60210.23	-1109	288	-16428	-100	23	-1654	-1142	556	-3375	2	53
D:	60211.83	-1109	288	-16428	-289	175	-1329	-1142	556	-3375	1	53
D:	60213.49	-1946	-343	-16383	-289	175	-1329	-1142	556	-3375	0	53
D:	60215.09	-1946	-343	-16383	-289	209	-920	-1142	556	-3375	2	53
D:	60216.69	-1946	-343	-16383	-328	209	-920	-1144	579	-3583	3	53
D:	60218.42	-2279	-911	-16159	-328	209	-920	-1144	579	-3583	2	53
D:	60220.09	-2279	-911	-16159	-19	157	-212	-1144	579	-3583	3	53
D:	60221.87	-2624	-972	-16162	-19	157	-212	-1144	579	-3583	0	53
D:	60223.48	-2624	-972	-16162	237	132	0	-1144	579	-3583	1	53
D:	60225.10	-2700	-949	-16151	153	132	0	-1144	579	-3583	3	53
D:	60226.68	-2700	-949	-16151	153	132	0	-1144	579	-3583	2	53
D:	60228.27	-2700	-949	-16151	257	183	96	-1144	579	-3583	3	53
D:	60230.00	-2222	-894	-16227	257	183	96	-1144	579	-3583	0	53
D:	60231.58	-2222	-894	-16227	353	389	-102	-1144	579	-3583	1	53
D:	60233.14	-1663	-300	-16450	353	389	-102	-1144	579	-3583	3	53
D:	60234.81	-1663	-300	-16450	353	389	-102	-1144	579	-3583	2	53
D:	60236.39	-1663	-300	-16450	734	459	-161	-1157	550	-3371	3	53
D:	60238.00	-1688	-321	-16267	734	459	-161	-1157	550	-3371	0	52
D:	60239.57	-1688	-321	-16267	850	493	-217	-1157	550	-3371	1	52
D:	60241.22	-1588	9	-16436	850	493	-217	-1157	550	-3371	3	52
D:	60242.76	-1588	9	-16436	850	493	-217	-1157	550	-3371	2	52
D:	60244.39	-1588	9	-16436	745	460	-639	-1157	550	-3371	3	52
D:	60245.96	-2413	704	-16539	745	460	-639	-1157	550	-3371	0	52
D:	60247.57	-2413	704	-16539	-45	172	-2482	-1157	550	-3371	1	52
D:	60249.20	-1555	-274	-16175	-45	172	-2482	-1157	550	-3371	3	52
D:	60250.81	-1555	-274	-16175	-45	172	-2482	-1157	550	-3371	2	52
D:	60252.56	-1555	-274	-16175	-116	-75	-2872	-1157	550	-3371	3	52
D:	60254.21	-1039	-813	-16255	-116	-75	-2872	-1157	550	-3371	2	52
D:	60255.81	-1039	-813	-16255	180	-150	-2445	-1157	550	-3371	1	52
D:	60257.39	-1279	-674	-16353	180	-150	-2445	-1157	594	-3523	0	52
D:	60258.96	-1279	-674	-16353	180	-150	-2445	-1157	594	-3523	2	53
D:	60260.57	-1279	-674	-16353	266	12	-2085	-1147	594	-3523	3	53
D:	60262.23	-1155	-723	-16530	266	12	-2085	-1147	594	-3523	2	53
D:	60263.81	-1155	-723	-16530	315	66	-1725	-1147	594	-3523	1	53
D:	60265.39	-1180	-529	-16392	315	66	-1725	-1147	594	-3523	0	53
D:	60266.95	-1180	-529	-16392	315	66	-1725	-1147	594	-3523	2	53
D:	60268.54	-1180	-529	-16392	97	101	-1745	-1147	594	-3523	3	53
D:	60270.16	-1155	-561	-16270	97	101	-1745	-1147	594	-3523	0	53
D:	60271.79	-1155	-561	-16270	22	-65	-1816	-1147	594	-3523	1	53
D:	60273.41	-1117	-508	-16701	22	-65	-1816	-1147	594	-3523	0	53
D:	60275.18	-1117	-508	-16701	22	-296	-1986	-1147	594	-3523	2	53
D:	60276.75	-1117	-508	-16701	-188	-296	-1986	-1147	594	-3523	3	53
D:	60278.31	-1414	-542	-16383	-188	-296	-1986	-1147	594	-3523	2	52
D:	60279.88	-1414	-542	-16383	-436	-211	-1733	-1147	594	-3523	1	52
D:	60281.49	-1253	-297	-16426	-436	-211	-1733	-1160	555	-3493	0	52
D:	60283.12	-1253	-297	-16426	-436	-172	-1350	-1160	555	-3493	2	52
D:	60284.69	-1253	-297	-16426	-418	-172	-1350	-1160	555	-3493	3	52
D:	60286.28	-1572	-272	-16490	-418	-172	-1350	-1160	555	-3493	2	52
D:	60287.83	-1572	-272	-16490	-488	-210	-1504	-1160	555	-3493	1	52
D:	60289.49	-1630	-289	-16248	-488	-210	-1504	-1160	555	-3493	0	52
D:	60291.26	-1630	-289	-16248	-488	-143	-1598	-1160	555	-3493	1	52
D:	60292.86	-1630	-289	-16248	-460	-143	-1598	-1160	555	-3493	3	52
D:	60294.49	-1712	-282	-16510	-460	-143	-1598	-1160	555	-3493	2	52
D:	60296.10	-1712	-282	-16510	-546	-246	-1835	-1160	555	-3493	1	52
D:	60297.68	-1593	-240	-16351	-546	-246	-1835	-1160	555	-3493	0	54
D:	60299.28	-1593	-240	-16351	-546	-88	-2109	-1160	555	-3493	1	54
D:	60300.85	-1593	-240	-16351	-598	-88	-2109	-1144	563	-3252	3	54
D:	60302.40	-1538	-491	-16679	-598	-88	-2109	-1144	563	-3252	2	54
D:	60303.99	-1538	-491	-16679	-497	89	-1894	-1144	563	-3252	1	54
D:	60305.57	-1594	-375	-16372	-497	89	-1894	-1144	563	-3252	0	54
D:	60307.14	-1594	-375	-16372	-497	120	-1255	-1144	563	-3252	2	54
D:	60308.74	-1594	-375	-16372	-365	120	-1255	-1144	563	-3252	3	54
D:	60310.30	-2002	-400	-16285	-365	120	-1255	-1144	563	-3252	2	54
D:	60312.02	-2002	-400	-16285	-386	48	-1533	-1144	563	-3252	1	54
D:	60313.67	-1631	-313	-16678	-386	48	-1533	-1144	563	-3252	0	54
D:	60315.41	-1631	-313	-16678	-130	156	-1373	-1144	563	-3252	1	54
D:	60317.13	-1477	-248	-16211	-254	156	-1373	-1144	563	-3252	3	54
D:	60318.67	-1477	-248	-16211	-254	156	-1373	-1144	563	-3252	2	54
D:	60320.23	-1477	-248	-16211	-265	104	-1175	-1152	532	-3451	1	54
D:	60321.81	-1292	-279	-16799	-265	104	-1175	-1152	532	-3451	0	54
D:	60323.40	-1292	-279	-16799	-265	146	-648	-1152	532	-3451	1	54
D:	60324.96	-1292	-91	-16147	-435	146	-648	-1152	532	-3451	3	54
D:	60326.58	-1348	-91	-16147	-435	146	-648	-1152	532	-3451	2	54
D:	60328.13	-1348	-91	-16147	-373	98	-19	-1152	532	-3451	3	54
D:	60329.91	-1269	-194	-16057	-373	98	-19	-1152	532	-3451	0	54
D:	60331.57	-1269	-194	-16057	-535	151	-112	-1152	532	-3451	1	54
D:	60333.30	-1601	-260	-16266	-535	151	-112	-1152	532	-3451	0	54
D:	60335.09	-1601	-260	-16266	-535	150	-83	-1152	532	-3451	2	54
D:	60336.72	-1601	-260	-16266	-464	150	-83	-1152	532	-3451	3	54
D:	60338.27	-1502	-22	-16355	-464	150	-83	-1152	532	-3451	2	54
D:	60339.86	-1502	-22	-16355	-409	115	-41	-1152	532	-3451	1	54
D:	60341.39	-1445	-290	-16580	-409	115	-41	-1159	567	-3298	0	54
D:	60342.95	-1445	-290	-16580	-409	115	-41	-1159	567	-3298	2	52
D:	60344.57	-1445	-290	-16580	-422	272	-93	-1159	567	-3298	3	52
D:	60346.22	-1665	-115	-16234	-422	272	-93	-1159	567	-3298	2	52
D:	60347.82	-1665	-115	-16234	-419	316	-69	-1159	567	-3298	1	52
D:	60349.39	-1667	-276	-16355	-419	316	-69	-1159	567	-3298	0	52
D:	60350.99	-1667	-276	-16355	-419	316	-69	-1159	567	-3298	1	52
D:	60352.91	-1667	-196	-16154	-146	152	-39	-1159	567	-3298	3	52
