Syntax version=4
Wed May 02 08:30:03 2018
Starting process (2533211 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z	imu_status	imu_temp
D:	time(ms)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x20000120,1)	(0x2000023c,3)
D:	71294.81	2222	-1306	-16709	-198	145	-10450	-1220	443	-3250	1	45
D:	71296.37	-4583	-41	-16360	-198	145	-10450	-1243	384	-3238	3	45
D:	71297.92	-4583	-41	-16360	-198	145	-10450	-1243	384	-3238	2	45
D:	71299.55	-4583	-41	-16360	208	-142	-9593	-1243	384	-3238	3	45
D:	71301.19	1116	-475	-16449	208	-142	-9593	-1243	384	-3238	0	45
D:	71302.81	1116	-475	-16449	-57	40	-9226	-1243	384	-3238	1	45
D:	71304.40	-1946	-355	-16458	-57	40	-9226	-1243	384	-3238	3	45
D:	71305.99	-1946	-355	-16458	-57	40	-9226	-1243	384	-3238	2	45
D:	71307.71	-1946	-355	-16458	299	-103	-7051	-1243	384	-3238	3	45
D:	71309.49	-2081	-365	-16470	299	-103	-7051	-1243	384	-3238	0	45
D:	71311.03	-2081	-365	-16470	243	-50	-7485	-1243	384	-3238	1	45
D:	71312.64	-1204	11	-16567	243	-50	-7485	-1243	384	-3238	0	45
D:	71314.28	-1204	11	-16567	243	-50	-7485	-1243	384	-3238	2	46
D:	71315.93	-1204	11	-16567	563	-113	-7462	-1256	379	-3326	3	46
D:	71317.51	-3576	388	-16350	563	-113	-7462	-1256	379	-3326	2	46
D:	71319.26	-3576	388	-16350	390	-148	-8342	-1256	379	-3326	1	46
D:	71320.91	-410	-172	-16652	390	-148	-8342	-1256	379	-3326	0	46
D:	71322.49	-410	-172	-16652	390	-117	-7929	-1256	379	-3326	2	46
D:	71324.09	-410	-172	-16652	368	-117	-7929	-1256	379	-3326	3	46
D:	71325.66	-1332	132	-16325	368	-117	-7929	-1256	379	-3326	2	46
D:	71327.28	-1332	132	-16325	531	-12	-7670	-1256	379	-3326	1	46
D:	71328.87	304	-363	-16496	531	-12	-7670	-1256	379	-3326	0	46
D:	71330.48	304	-363	-16496	531	-176	-6756	-1256	379	-3326	2	46
D:	71332.02	304	-363	-16496	631	-176	-6756	-1256	379	-3326	3	46
D:	71333.59	-2799	491	-16788	631	-176	-6756	-1256	379	-3326	2	46
D:	71335.21	-2799	491	-16788	644	-227	-7884	-1256	379	-3326	1	46
D:	71336.96	-2252	515	-16193	644	-227	-7884	-1240	368	-3476	0	45
D:	71338.54	-2252	515	-16193	644	-473	-9321	-1240	368	-3476	2	45
D:	71340.10	-2252	515	-16193	565	-473	-9321	-1240	368	-3476	3	45
D:	71341.65	-3373	346	-16288	565	-473	-9321	-1240	368	-3476	2	45
D:	71343.28	-3373	346	-16288	408	-401	-11781	-1240	368	-3476	1	45
D:	71344.92	597	-674	-16332	408	-401	-11781	-1240	368	-3476	0	45
D:	71346.49	597	-674	-16332	408	-388	-9506	-1240	368	-3476	2	45
D:	71348.09	597	-674	-16332	650	-388	-9506	-1240	368	-3476	3	45
D:	71349.93	-3354	260	-16426	650	-388	-9506	-1240	368	-3476	2	45
D:	71351.52	-3354	260	-16426	-11	-333	-10770	-1240	368	-3476	3	45
D:	71353.09	-1417	-561	-16487	-11	-333	-10770	-1240	368	-3476	0	45
D:	71354.67	-1417	-561	-16487	-11	-15	-10748	-1240	368	-3476	1	45
D:	71356.28	-1417	-561	-16487	-714	-15	-10748	-1272	353	-3235	3	45
D:	71357.91	-307	-974	-16217	-714	-15	-10748	-1272	353	-3235	2	47
D:	71359.51	-307	-974	-16217	-654	169	-8865	-1272	353	-3235	1	47
D:	71361.09	-1967	-1303	-16199	-654	169	-8865	-1272	353	-3235	0	47
D:	71362.66	-1967	-1303	-16199	-654	52	-7735	-1272	353	-3235	1	47
D:	71364.24	-1967	-1303	-16199	-774	52	-7735	-1272	353	-3235	3	47
D:	71365.82	-1817	-552	-16206	-774	52	-7735	-1272	353	-3235	2	47
D:	71367.39	-1817	-552	-16206	-806	100	-6920	-1272	353	-3235	1	47
D:	71369.12	-2534	-753	-16544	-806	100	-6920	-1272	353	-3235	0	47
D:	71370.68	-2534	-753	-16544	-806	110	-6663	-1272	353	-3235	1	47
D:	71372.28	-2534	-753	-16544	-527	110	-6663	-1272	353	-3235	3	47
D:	71373.88	-4783	110	-16352	-527	110	-6663	-1272	353	-3235	2	47
D:	71375.51	-4783	110	-16352	-704	67	-8331	-1280	305	-3288	1	47
D:	71377.09	-52	-933	-16217	-704	67	-8331	-1280	305	-3288	0	47
D:	71378.72	-52	-933	-16217	-448	57	-7121	-1280	305	-3288	1	47
D:	71380.39	-3270	-462	-16462	-331	57	-7121	-1280	305	-3288	3	47
D:	71381.98	-3270	-462	-16462	-331	57	-7121	-1280	305	-3288	2	47
D:	71383.74	-3270	-462	-16462	-592	-12	-8487	-1280	305	-3288	3	47
D:	71385.49	-2727	-366	-16299	-592	-12	-8487	-1280	305	-3288	0	47
D:	71387.11	-2727	-366	-16299	-522	-115	-8302	-1280	305	-3288	1	47
D:	71388.90	-933	-760	-16558	-522	-115	-8302	-1280	305	-3288	0	47
D:	71390.67	-933	-760	-16558	-522	-205	-7842	-1280	305	-3288	1	47
D:	71392.25	-933	-760	-16558	-486	-205	-7842	-1280	305	-3288	3	47
D:	71393.82	-170	306	-16482	-486	-205	-7842	-1280	305	-3288	2	47
D:	71395.38	-170	306	-16482	-672	-52	-6972	-1283	256	-3301	1	47
D:	71396.95	-603	26	-16308	-672	-52	-6972	-1283	256	-3301	0	47
D:	71398.52	-603	26	-16308	-672	-62	-6205	-1283	256	-3301	1	47
D:	71400.10	-603	26	-16308	-666	-62	-6205	-1283	256	-3301	3	47
D:	71401.69	252	-107	-16480	-666	-62	-6205	-1283	256	-3301	2	47
D:	71403.27	252	-107	-16480	-97	-186	-5856	-1283	256	-3301	1	47
D:	71405.10	-3230	-399	-16177	-97	-186	-5856	-1283	256	-3301	0	47
D:	71406.67	-3230	-399	-16177	-97	-372	-7404	-1283	256	-3301	1	47
D:	71408.27	-3230	392	-16702	-233	-372	-7404	-1283	256	-3301	3	47
D:	71409.92	-2509	392	-16702	-233	-372	-7404	-1283	256	-3301	2	47
D:	71411.47	-2509	392	-16702	253	-354	-8701	-1283	256	-3301	1	47
D:	71413.04	-1954	128	-16709	253	-354	-8701	-1283	256	-3301	0	47
D:	71414.58	-1954	128	-16709	253	-264	-8769	-1283	256	-3301	1	47
D:	71416.19	-1954	128	-16709	112	-264	-8769	-1283	256	-3301	3	47
D:	71417.82	178	-324	-16093	112	-264	-8769	-1283	256	-3301	2	46
D:	71419.39	178	-324	-16093	16	99	-6853	-1310	241	-3439	1	46
D:	71421.14	-1460	-589	-16829	16	99	-6853	-1310	241	-3439	0	46
D:	71422.80	-1460	-589	-16829	202	88	-7043	-1310	241	-3439	1	46
D:	71424.37	-1126	278	-16168	202	88	-7043	-1310	241	-3439	3	46
D:	71426.12	-1126	278	-16168	202	88	-7043	-1310	241	-3439	2	46
D:	71427.71	-1126	278	-16168	336	-11	-6482	-1310	241	-3439	3	46
D:	71429.46	-1901	-93	-16185	336	-11	-6482	-1310	241	-3439	2	46
D:	71431.10	-1901	-93	-16185	458	-139	-6260	-1310	241	-3439	1	46
D:	71432.72	-507	140	-16508	458	-139	-6260	-1310	241	-3439	0	46
D:	71434.40	-507	140	-16508	458	-74	-6868	-1310	241	-3439	2	46
D:	71435.98	-507	140	-16508	516	-74	-6868	-1310	241	-3439	3	46
D:	71437.55	-2401	-184	-16363	516	-74	-6868	-1310	241	-3439	2	47
D:	71439.19	-2401	-184	-16363	615	-89	-7502	-1310	241	-3439	1	47
D:	71440.78	-3454	238	-16634	615	-89	-7502	-1296	261	-3238	0	47
D:	71442.40	-3454	238	-16634	615	-172	-9866	-1296	261	-3238	2	47
D:	71443.97	-3454	238	-16634	103	-172	-9866	-1296	261	-3238	3	47
D:	71445.54	-1059	125	-16457	103	-172	-9866	-1296	261	-3238	0	47
D:	71447.09	-1059	125	-16457	0	-196	-9483	-1296	261	-3238	1	47
D:	71448.64	-2765	-289	-16809	0	-196	-9483	-1296	261	-3238	0	47
D:	71450.22	-2765	-289	-16809	0	-196	-9483	-1296	261	-3238	2	47
D:	71451.93	-2765	-289	-16809	-176	-125	-8814	-1296	261	-3238	3	47
D:	71453.58	-3541	-935	-16394	-176	-125	-8814	-1296	261	-3238	2	47
D:	71455.19	-3541	-935	-16394	-320	-129	-9911	-1296	261	-3238	1	47
D:	71456.81	78	-427	-16522	-320	-129	-9911	-1296	261	-3238	0	47
D:	71458.39	78	-427	-16522	-320	61	-9227	-1296	261	-3238	2	47
D:	71460.00	78	-427	-16522	-465	61	-9227	-1307	196	-3259	3	47
D:	71461.56	-1335	-347	-15971	-465	61	-9227	-1307	196	-3259	2	47
D:	71463.12	-1335	-347	-15971	-284	18	-8514	-1307	196	-3259	1	47
D:	71464.69	-3661	-1377	-16049	-284	18	-8514	-1307	196	-3259	0	47
D:	71466.25	-3661	-1377	-16049	-284	18	-8514	-1307	196	-3259	2	47
D:	71467.80	-3661	-1377	-16049	-381	5	-10295	-1307	196	-3259	3	47
D:	71469.37	1438	200	-16935	-381	5	-10295	-1307	196	-3259	0	47
D:	71471.15	1438	200	-16935	-537	-10	-10059	-1307	196	-3259	1	47
D:	71472.78	-1095	-302	-16482	-537	-10	-10059	-1307	196	-3259	0	47
D:	71474.40	-1095	-302	-16482	-537	-41	-8389	-1307	196	-3259	2	47
D:	71475.97	-1095	-302	-16482	-235	-41	-8389	-1307	196	-3259	3	47
D:	71477.58	-2828	-501	-16210	-235	-41	-8389	-1307	196	-3259	2	47
D:	71479.25	-2828	-501	-16210	-89	-90	-8431	-1307	196	-3259	1	47
D:	71480.80	-615	-39	-16487	-89	-90	-8431	-1323	163	-3416	0	47
D:	71482.59	-615	-39	-16487	-89	-172	-7138	-1323	163	-3416	1	47
D:	71484.20	-615	-39	-16487	158	-172	-7138	-1323	163	-3416	3	47
D:	71485.80	-1159	-715	-16186	158	-172	-7138	-1323	163	-3416	2	47
D:	71487.44	-1159	-715	-16186	-179	-136	-6526	-1323	163	-3416	3	47
D:	71489.20	-268	-137	-16530	-179	-136	-6526	-1323	163	-3416	0	47
D:	71490.81	-268	-137	-16530	-28	-177	-6616	-1323	163	-3416	1	47
D:	71492.41	-658	371	-16667	-28	-177	-6616	-1323	163	-3416	0	47
D:	71494.10	-658	371	-16667	-28	-177	-6616	-1323	163	-3416	2	47
D:	71495.62	-658	371	-16667	-194	-108	-6698	-1323	163	-3416	3	47
D:	71497.22	-2665	-282	-16273	-194	-108	-6698	-1323	163	-3416	0	47
D:	71498.81	-2665	-282	-16273	-283	-132	-6518	-1323	163	-3416	1	47
D:	71500.42	-1976	-588	-16342	-283	-132	-6518	-1319	139	-3347	3	47
D:	71501.97	-1976	-588	-16342	-283	-132	-6518	-1319	139	-3347	2	46
D:	71503.57	-1976	-588	-16342	-141	-156	-7283	-1319	139	-3347	3	46
D:	71505.19	-2443	-464	-16123	-141	-156	-7283	-1319	139	-3347	0	46
D:	71506.81	-2443	-464	-16123	-125	-295	-8992	-1319	139	-3347	1	46
D:	71508.37	-921	-138	-16344	-125	-295	-8992	-1319	139	-3347	3	46
D:	71509.95	-921	-138	-16344	-125	-295	-8992	-1319	139	-3347	2	46
D:	71511.53	-921	-138	-16344	13	-299	-9008	-1319	139	-3347	3	46
D:	71513.28	-1729	376	-16381	13	-299	-9008	-1319	139	-3347	0	46
D:	71515.10	-1729	376	-16381	-270	-216	-8200	-1319	139	-3347	1	46
D:	71516.67	-520	-355	-16434	-270	-216	-8200	-1319	139	-3347	0	46
D:	71518.25	-520	-355	-16434	-270	-216	-8200	-1319	139	-3347	2	46
D:	71519.81	-520	-355	-16434	-212	-108	-7740	-1310	124	-3302	3	46
D:	71521.39	-1846	123	-16416	-212	-108	-7740	-1310	124	-3302	0	46
D:	71522.97	-1846	123	-16416	-367	-161	-7398	-1310	124	-3302	1	46
D:	71524.57	-3055	-666	-16300	-367	-161	-7398	-1310	124	-3302	0	46
D:	71526.19	-3055	-666	-16300	-367	-161	-7398	-1310	124	-3302	2	46
D:	71527.81	-3055	-666	-16300	-401	-262	-8447	-1310	124	-3302	3	46
D:	71529.39	-1399	-233	-16425	-401	-262	-8447	-1310	124	-3302	0	46
D:	71530.98	-1399	-233	-16425	-507	-194	-7900	-1310	124	-3302	1	46
D:	71532.78	-1311	80	-16456	-507	-194	-7900	-1310	124	-3302	0	46
D:	71534.47	-1311	80	-16456	-507	185	-6411	-1310	124	-3302	2	46
D:	71536.09	-1311	80	-16456	-744	185	-6411	-1310	124	-3302	3	46
D:	71537.69	-2656	-483	-16421	-744	185	-6411	-1310	124	-3302	2	46
D:	71539.28	-2656	-483	-16421	-756	15	-6598	-1310	124	-3302	1	46
D:	71540.91	-2933	-969	-16263	-756	15	-6598	-1313	62	-3290	0	46
D:	71542.47	-2933	-969	-16263	-756	3	-7907	-1313	62	-3290	2	46
D:	71544.03	-2933	-969	-16263	-677	3	-7907	-1313	62	-3290	3	46
D:	71545.59	-29	342	-16162	-677	3	-7907	-1313	62	-3290	2	46
D:	71547.19	-29	342	-16162	-434	-109	-7028	-1313	62	-3290	1	46
D:	71548.80	-393	197	-16694	-434	-109	-7028	-1313	62	-3290	0	46
D:	71550.36	-393	197	-16694	-434	-109	-7028	-1313	62	-3290	2	46
D:	71551.94	-393	197	-16694	-251	-136	-6262	-1313	62	-3290	3	46
D:	71553.50	-2380	-413	-16240	-251	-136	-6262	-1313	62	-3290	2	46
D:	71555.10	-2380	-413	-16240	-29	-177	-7031	-1313	62	-3290	1	46
D:	71556.67	-399	-200	-16257	-29	-177	-7031	-1313	62	-3290	0	46
D:	71558.25	-399	-200	-16257	-29	-177	-7031	-1313	62	-3290	2	46
D:	71559.82	-399	-200	-16257	288	-153	-7680	-1313	63	-3347	3	46
D:	71561.50	-676	246	-16251	288	-153	-7680	-1313	63	-3347	2	47
D:	71563.22	-676	246	-16251	202	-160	-6381	-1313	63	-3347	1	47
D:	71564.80	-2750	-494	-15956	202	-160	-6381	-1310	63	-3347	0	47
D:	71566.37	-2750	-494	-15956	202	-160	-6381	-1310	63	-3347	2	47
D:	71567.94	-2750	-494	-15956	554	-217	-7222	-1310	63	-3347	3	47
D:	71569.63	-2618	-175	-16361	554	-217	-7222	-1310	63	-3347	2	47
D:	71571.27	-2618	-175	-16361	537	-384	-9530	-1310	63	-3347	1	47
D:	71572.84	-589	698	-16117	537	-384	-9530	-1310	63	-3347	0	47
D:	71574.48	-589	698	-16117	537	-295	-8455	-1310	63	-3347	2	47
D:	71576.09	-589	698	-16117	342	-295	-8455	-1310	63	-3347	3	47
D:	71577.65	-1685	-271	-16513	342	-295	-8455	-1310	63	-3347	2	47
D:	71579.21	-1685	-271	-16513	410	-139	-7694	-1310	63	-3347	1	47
D:	71580.79	-2309	-101	-16410	410	-139	-7694	-1310	63	-3347	0	47
D:	71582.37	-2309	-101	-16410	410	-139	-7694	-1310	63	-3347	2	47
D:	71583.94	-2309	-101	-16410	314	-353	-8882	-1316	18	-3449	3	47
D:	71585.54	-13	637	-16533	314	-353	-8882	-1316	18	-3449	2	47
D:	71587.25	-13	637	-16533	370	-207	-7652	-1316	18	-3449	1	47
D:	71588.97	-1518	244	-16349	370	-207	-7652	-1316	18	-3449	0	47
D:	71590.57	-1518	244	-16349	370	-218	-7415	-1316	18	-3449	1	47
D:	71592.19	-1518	244	-16349	423	-218	-7415	-1316	18	-3449	3	47
D:	71593.81	-1848	-759	-16216	423	-218	-7415	-1316	18	-3449	2	47
D:	71595.38	-1848	-759	-16216	352	-121	-8675	-1316	18	-3449	1	47
D:	71596.93	-1455	85	-16334	352	-121	-8675	-1316	18	-3449	0	47
D:	71598.51	-1455	85	-16334	352	-85	-8356	-1316	18	-3449	1	47
D:	71600.09	-1455	85	-16334	309	-85	-8356	-1316	18	-3449	3	47
D:	71601.67	-1485	192	-16326	309	-85	-8356	-1316	18	-3449	2	47
D:	71603.27	-1485	192	-16326	17	-56	-8120	-1307	22	-3475	1	47
D:	71605.10	-1177	-315	-16339	17	-56	-8120	-1307	22	-3475	0	47
D:	71606.70	-1177	-315	-16339	-495	5	-6712	-1307	22	-3475	1	47
D:	71608.29	-1177	-111	-16510	-440	5	-6712	-1307	22	-3475	3	47
D:	71609.93	-2526	-111	-16510	-440	5	-6712	-1307	22	-3475	2	47
D:	71611.53	-2526	-111	-16510	-375	28	-7870	-1307	22	-3475	3	47
D:	71613.09	-1921	-1115	-15871	-375	28	-7870	-1307	22	-3475	0	47
D:	71614.68	-1921	-1115	-15871	-375	34	-8411	-1307	22	-3475	1	47
D:	71616.29	-1921	-28	-16131	-351	34	-8411	-1307	22	-3475	3	47
D:	71617.93	-745	-28	-16131	-351	34	-8411	-1307	22	-3475	2	47
D:	71619.54	-745	-28	-16131	-538	237	-5668	-1307	22	-3475	3	47
D:	71621.09	-1979	-765	-16586	-538	237	-5668	-1307	22	-3475	0	46
D:	71622.64	-1979	-765	-16586	-538	57	-6253	-1307	22	-3475	1	46
D:	71624.27	-1979	-159	-16244	-572	57	-6253	-1288	-47	-3284	3	46
D:	71625.87	-1954	-159	-16244	-572	57	-6253	-1288	-47	-3284	2	46
D:	71627.50	-1954	-159	-16244	-627	-52	-7322	-1288	-47	-3284	3	46
D:	71629.09	-1704	-399	-16319	-627	-52	-7322	-1288	-47	-3284	0	46
D:	71630.65	-1704	-399	-16319	-627	-60	-7509	-1288	-47	-3284	1	46
D:	71632.25	-1704	-399	-16319	-699	-60	-7509	-1288	-47	-3284	3	46
D:	71633.89	-1291	112	-16667	-699	-60	-7509	-1288	-47	-3284	2	46
D:	71635.57	-1291	112	-16667	-969	74	-6422	-1288	-47	-3284	3	46
D:	71637.19	-1824	-211	-16290	-969	74	-6422	-1288	-47	-3284	0	46
D:	71638.80	-1824	-211	-16290	-845	202	-5782	-1288	-47	-3284	1	46
D:	71640.38	-1309	115	-16472	-845	202	-5782	-1288	-47	-3284	3	46
D:	71642.10	-1309	115	-16472	-845	202	-5782	-1288	-47	-3284	2	46
D:	71643.67	-1309	115	-16472	-947	254	-5230	-1306	-57	-3186	3	46
D:	71645.27	-1742	-341	-16463	-947	254	-5230	-1306	-57	-3186	0	46
D:	71647.03	-1742	-341	-16463	-847	189	-5289	-1306	-57	-3186	1	46
D:	71648.64	-2582	-1297	-16235	-847	189	-5289	-1306	-57	-3186	0	46
D:	71650.19	-2582	-1297	-16235	-847	189	-5289	-1306	-57	-3186	2	46
D:	71651.78	-2582	-1297	-16235	-451	209	-6586	-1306	-57	-3186	3	46
D:	71653.38	-2107	-213	-16646	-451	209	-6586	-1306	-57	-3186	0	46
D:	71654.97	-2107	-213	-16646	-584	-57	-8060	-1306	-57	-3186	1	46
D:	71656.67	-1170	687	-16225	-584	-57	-8060	-1306	-57	-3186	0	46
D:	71658.38	-1170	687	-16225	-584	-32	-6825	-1306	-57	-3186	2	46
D:	71659.94	-1170	687	-16225	-658	-32	-6825	-1306	-57	-3186	3	46
D:	71661.49	-1692	59	-16526	-658	-32	-6825	-1306	-57	-3186	0	46
D:	71663.09	-1692	59	-16526	-476	-63	-6011	-1306	-57	-3186	1	46
D:	71664.70	-1222	26	-16553	-476	-63	-6011	-1304	-70	-3410	0	46
D:	71666.34	-1222	26	-16553	-476	-63	-6011	-1304	-70	-3410	2	47
D:	71667.92	-1222	26	-16553	-491	53	-5072	-1304	-70	-3410	3	47
D:	71669.46	-1949	-496	-16255	-491	53	-5072	-1304	-70	-3410	0	47
D:	71671.00	-1949	-496	-16255	38	-239	-5577	-1304	-70	-3410	1	47
D:	71672.59	-1736	-702	-16464	38	-239	-5577	-1304	-70	-3410	0	47
D:	71674.20	-1736	-702	-16464	38	-239	-5577	-1304	-70	-3410	2	47
D:	71675.83	-1736	-702	-16464	437	-185	-6943	-1304	-70	-3410	3	47
D:	71677.39	-1758	216	-16263	437	-185	-6943	-1304	-70	-3410	0	47
D:	71678.95	-1758	216	-16263	722	-211	-7428	-1304	-70	-3410	1	47
D:	71680.54	-1765	513	-16641	722	-211	-7428	-1304	-70	-3410	0	47
D:	71682.09	-1765	513	-16641	722	-211	-7428	-1304	-70	-3410	2	47
D:	71683.67	-1765	513	-16641	724	-213	-8243	-1294	-84	-3543	3	47
D:	71685.25	-937	1061	-16339	724	-213	-8243	-1294	-84	-3543	0	46
D:	71686.81	-937	1061	-16339	517	-279	-6252	-1294	-84	-3543	1	46
D:	71688.40	-1623	-445	-16531	517	-279	-6252	-1294	-84	-3543	3	46
D:	71689.95	-1623	-445	-16531	517	-279	-6252	-1294	-84	-3543	2	46
D:	71691.55	-1623	-445	-16531	736	-127	-5280	-1294	-84	-3543	1	46
D:	71693.09	-1740	92	-16423	736	-127	-5280	-1294	-84	-3543	0	46
D:	71694.67	-1740	92	-16423	736	-128	-6809	-1294	-84	-3543	1	46
D:	71696.28	-1797	451	-16379	615	-128	-6809	-1294	-84	-3543	3	46
D:	71698.11	-1797	451	-16379	615	-128	-6809	-1294	-84	-3543	2	46
D:	71699.76	-1797	451	-16379	391	-170	-6790	-1294	-84	-3543	3	46
D:	71701.38	-1846	-186	-16442	391	-170	-6790	-1294	-84	-3543	2	46
D:	71703.19	-1846	-186	-16442	233	-74	-6593	-1294	-84	-3543	1	46
D:	71705.11	-1469	92	-16354	233	-74	-6593	-1292	-130	-3356	0	47
D:	71706.67	-1469	92	-16354	233	114	-5016	-1292	-130	-3356	1	47
D:	71708.28	-1469	92	-16354	44	114	-5016	-1292	-130	-3356	3	47
D:	71709.90	-1991	-787	-16389	44	114	-5016	-1292	-130	-3356	2	47
D:	71711.49	-1991	-787	-16389	154	85	-4259	-1292	-130	-3356	1	47
D:	71713.09	-2209	-765	-16501	154	85	-4259	-1292	-130	-3356	0	47
D:	71714.64	-2209	-765	-16501	154	33	-5271	-1292	-130	-3356	1	47
D:	71716.27	-1511	49	-16232	355	33	-5271	-1292	-130	-3356	3	47
D:	71718.10	-1511	49	-16232	355	33	-5271	-1292	-130	-3356	2	47
D:	71719.66	-1511	49	-16232	516	68	-5906	-1292	-130	-3356	3	47
D:	71721.28	-1483	212	-16372	516	68	-5906	-1292	-130	-3356	0	47
D:	71722.91	-1483	212	-16372	494	-13	-5540	-1292	-130	-3356	1	47
D:	71724.50	-2234	-100	-16015	494	-13	-5540	-1292	-128	-3515	3	47
D:	71726.09	-2234	-100	-16015	494	-13	-5540	-1292	-128	-3515	2	46
D:	71727.93	-2234	-100	-16015	566	126	-5940	-1287	-128	-3515	3	46
D:	71729.49	-1641	-2	-16383	566	126	-5940	-1287	-128	-3515	0	46
D:	71731.09	-1641	-2	-16383	408	183	-6038	-1287	-128	-3515	1	46
D:	71732.93	-1741	-155	-16205	408	183	-6038	-1287	-128	-3515	0	46
D:	71734.51	-1741	-155	-16205	408	77	-5169	-1287	-128	-3515	1	46
D:	71736.11	-1741	-155	-16205	330	77	-5169	-1287	-128	-3515	3	46
D:	71737.68	-1360	52	-16509	330	77	-5169	-1287	-128	-3515	2	46
D:	71739.22	-1360	52	-16509	137	146	-4127	-1287	-128	-3515	1	46
D:	71740.79	-1992	-106	-16526	137	146	-4127	-1287	-128	-3515	0	46
D:	71742.39	-1992	-106	-16526	137	150	-3907	-1287	-128	-3515	2	46
D:	71743.98	-1992	-106	-16526	40	150	-3907	-1287	-128	-3515	3	46
D:	71745.55	-1954	-246	-16209	40	150	-3907	-1287	-128	-3515	2	46
D:	71747.10	-1954	-246	-16209	115	157	-3761	-1287	-128	-3515	1	46
D:	71748.65	-2075	-512	-16544	115	157	-3761	-1287	-151	-3385	0	46
D:	71750.22	-2075	-512	-16544	115	157	-3761	-1287	-151	-3385	2	46
D:	71751.78	-2075	-512	-16544	-55	57	-4451	-1287	-151	-3385	3	46
D:	71753.37	-1649	-299	-16133	-55	57	-4451	-1287	-151	-3385	0	46
D:	71754.97	-1649	-299	-16133	-167	40	-4267	-1287	-151	-3385	1	46
D:	71756.55	-1515	-193	-16569	-167	40	-4267	-1287	-151	-3385	3	46
D:	71758.09	-1515	-193	-16569	-167	40	-4267	-1287	-151	-3385	2	46
D:	71759.94	-1515	-193	-16569	-329	13	-3520	-1287	-151	-3385	3	46
D:	71761.50	-1781	-502	-16495	-329	13	-3520	-1287	-151	-3385	0	46
D:	71763.09	-1781	-502	-16495	-325	180	-3412	-1287	-151	-3385	1	46
D:	71764.66	-1544	-406	-16259	-325	180	-3412	-1287	-151	-3385	0	46
D:	71766.32	-1544	-406	-16259	-325	180	-3412	-1287	-151	-3385	2	46
D:	71767.90	-1544	-406	-16259	-297	204	-3474	-1293	-161	-3388	3	46
D:	71769.49	-934	-31	-15996	-297	204	-3474	-1293	-161	-3388	2	46
D:	71771.26	-934	-31	-15996	-267	94	-2927	-1293	-161	-3388	1	46
D:	71772.89	-1883	-698	-16388	-267	94	-2927	-1293	-161	-3388	0	46
D:	71774.74	-1883	-698	-16388	-11	97	-3006	-1293	-161	-3388	1	46
D:	71776.49	-1410	-135	-16807	-182	97	-3006	-1293	-161	-3388	3	46
D:	71778.09	-1410	-135	-16807	-182	97	-3006	-1293	-161	-3388	2	46
D:	71779.70	-1410	-135	-16807	-362	207	-3102	-1293	-161	-3388	3	46
D:	71781.32	-1941	-459	-16484	-362	207	-3102	-1293	-161	-3388	2	46
D:	71783.10	-1941	-459	-16484	-366	315	-3087	-1293	-161	-3388	1	46
D:	71784.67	-1647	-653	-16475	-366	315	-3087	-1293	-161	-3388	0	46
D:	71786.27	-1647	-653	-16475	-366	315	-3087	-1293	-161	-3388	2	46
D:	71787.92	-1647	-653	-16475	-390	258	-3298	-1293	-177	-3418	3	46
D:	71789.51	-1965	-632	-16528	-390	258	-3298	-1293	-177	-3418	0	46
D:	71791.09	-1965	-632	-16528	-400	196	-3586	-1293	-177	-3418	1	46
D:	71792.67	-2285	-913	-16183	-400	196	-3586	-1293	-177	-3418	0	46
D:	71794.28	-2285	-913	-16183	-400	196	-3586	-1293	-177	-3418	2	46
D:	71795.90	-2285	-913	-16183	-196	87	-4723	-1293	-177	-3418	3	46
D:	71797.51	-1931	-124	-16337	-196	87	-4723	-1293	-177	-3418	0	46
D:	71799.09	-1931	-124	-16337	-272	136	-4994	-1293	-177	-3418	1	46
D:	71800.67	-2119	-364	-16488	-272	136	-4994	-1293	-177	-3418	0	46
D:	71802.24	-2119	-364	-16488	-272	136	-4994	-1293	-177	-3418	2	46
D:	71803.84	-2119	-364	-16488	-226	114	-4811	-1293	-177	-3418	3	46
D:	71805.50	-1564	-277	-16841	-226	114	-4811	-1293	-177	-3418	0	46
D:	71807.09	-1564	-277	-16841	-304	111	-4408	-1293	-177	-3418	1	46
D:	71808.66	-1861	-787	-16563	-304	111	-4408	-1299	-171	-3464	0	46
D:	71810.25	-1861	-787	-16563	-304	111	-4408	-1299	-171	-3464	2	48
D:	71811.85	-1861	-787	-16563	-332	104	-4686	-1299	-171	-3464	3	48
D:	71813.50	-1078	856	-16474	-332	104	-4686	-1299	-171	-3464	0	48
D:	71815.09	-1078	856	-16474	-680	279	-4002	-1299	-171	-3464	1	48
D:	71816.67	-1956	-331	-16231	-680	279	-4002	-1299	-171	-3464	0	48
D:	71818.25	-1956	-331	-16231	-680	279	-4002	-1299	-171	-3464	2	48
D:	71819.80	-1956	-331	-16231	-729	273	-3839	-1299	-171	-3464	3	48
D:	71821.63	-2189	-393	-16156	-729	273	-3839	-1299	-171	-3464	2	48
